[04:10:40] 캐시 로드: 0개 완료 항목
[04:10:40] ==============================================================
[04:10:40]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[04:10:40]   precision: 5 → 7 | 세분화 임계: 400건
[04:10:40]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260812
[04:10:40] ==============================================================
[04:10:40] 지오해시 타일: 16891개 (precision=5)
[04:10:40] 
[1/3] 아파트 수집 ─────────────────────────────────
[04:10:51]   읍면동 18401개 확인
[04:11:14]   100/18401동 | 1,651건 | 33s
[05:31:59]   23000/50673 타일 | 1,639건 | 4879s
[05:32:05]   23100/50673 타일 | 1,639건 | 4884s
[05:32:10]   23200/50673 타일 | 1,645건 | 4890s
[05:32:15]   23300/50673 타일 | 1,645건 | 4895s
[05:32:20]   23400/50673 타일 | 1,645건 | 4900s
[05:32:25]   23500/50673 타일 | 1,645건 | 4905s
[05:32:30]   23600/50673 타일 | 1,645건 | 4909s
[05:32:35]   23700/50673 타일 | 1,645건 | 4914s
[05:32:39]   23800/50673 타일 | 1,645건 | 4919s
[05:32:44]   23900/50673 타일 | 1,645건 | 4924s
[05:32:51]   24000/50673 타일 | 1,662건 | 4930s
[05:32:56]   24100/50673 타일 | 1,662건 | 4935s
[05:33:01]   24200/50673 타일 | 1,679건 | 4940s
[05:33:06]   24300/50673 타일 | 1,702건 | 4946s
[05:33:11]   24400/50673 타일 | 1,702건 | 4951s
[05:33:16]     🔍 세분화: 빌라투룸/wy67u → 471건 (p5→6)
[05:33:17]   24500/50673 타일 | 1,723건 | 4957s
[05:33:23]   24600/50673 타일 | 1,723건 | 4962s
[05:33:29]   24700/50673 타일 | 1,723건 | 4968s
[05:33:35]   24800/50673 타일 | 1,730건 | 4974s
[05:33:41]   24900/50673 타일 | 1,786건 | 4981s
[05:33:46]   25000/50673 타일 | 1,786건 | 4985s
[05:33:51]   25100/50673 타일 | 1,788건 | 4990s
[05:33:57]   25200/50673 타일 | 1,889건 | 4997s
[05:34:03]   25300/50673 타일 | 1,898건 | 5002s
[05:34:07]   25400/50673 타일 | 1,929건 | 5007s
[05:34:12]   25500/50673 타일 | 1,929건 | 5012s
[05:34:19]   25600/50673 타일 | 2,065건 | 5019s
[05:34:25]   25700/50673 타일 | 2,099건 | 5025s
[05:34:31]   25800/50673 타일 | 2,157건 | 5030s
[05:34:37]   25900/50673 타일 | 2,239건 | 5036s
[05:34:42]   26000/50673 타일 | 2,239건 | 5041s
[05:34:47]   26100/50673 타일 | 2,271건 | 5047s
[05:34:52]   26200/50673 타일 | 2,281건 | 5052s
[05:34:57]   26300/50673 타일 | 2,281건 | 5057s
[05:35:02]   26400/50673 타일 | 2,281건 | 5061s
[05:35:07]   26500/50673 타일 | 2,281건 | 5066s
[05:35:11]   26600/50673 타일 | 2,281건 | 5071s
[05:35:16]   26700/50673 타일 | 2,281건 | 5076s
[05:35:21]   26800/50673 타일 | 2,281건 | 5081s
[05:35:26]   26900/50673 타일 | 2,281건 | 5086s
[05:35:31]   27000/50673 타일 | 2,281건 | 5091s
[05:35:36]   27100/50673 타일 | 2,281건 | 5096s
[05:35:41]   27200/50673 타일 | 2,284건 | 5101s
[05:35:46]   27300/50673 타일 | 2,284건 | 5106s
[05:35:51]   27400/50673 타일 | 2,284건 | 5110s
[05:35:56]   27500/50673 타일 | 2,284건 | 5115s
[05:36:01]   27600/50673 타일 | 2,284건 | 5120s
[05:36:06]   27700/50673 타일 | 2,294건 | 5126s
[05:36:11]   27800/50673 타일 | 2,294건 | 5130s
[05:36:16]   27900/50673 타일 | 2,294건 | 5135s
[05:36:20]   28000/50673 타일 | 2,294건 | 5140s
[05:36:25]   28100/50673 타일 | 2,294건 | 5145s
[05:36:30]   28200/50673 타일 | 2,294건 | 5150s
[05:36:35]   28300/50673 타일 | 2,294건 | 5155s
[05:36:40]   28400/50673 타일 | 2,294건 | 5159s
[05:36:45]   28500/50673 타일 | 2,294건 | 5165s
[05:36:50]   28600/50673 타일 | 2,294건 | 5170s
[05:36:55]   28700/50673 타일 | 2,294건 | 5174s
[05:37:01]   28800/50673 타일 | 2,324건 | 5181s
[05:37:08]   28900/50673 타일 | 2,412건 | 5188s
[05:37:15]   29000/50673 타일 | 2,535건 | 5194s
[05:37:20]   29100/50673 타일 | 2,550건 | 5200s
[05:37:26]   29200/50673 타일 | 2,611건 | 5206s
[05:37:27]     🔍 세분화: 빌라투룸/wydhq → 572건 (p5→6)
[05:37:27]     🔍 세분화: 빌라투룸/wydhn → 654건 (p5→6)
[05:37:39]     🔍 세분화: 빌라투룸/wydm6 → 433건 (p5→6)
[05:37:40]     🔍 세분화: 빌라투룸/wydme → 462건 (p5→6)
[05:37:41]     🔍 세분화: 빌라투룸/wydmg → 427건 (p5→6)
[05:37:42]   29300/50673 타일 | 2,795건 | 5221s
[05:37:52]     🔍 세분화: 빌라투룸/wydq4 → 404건 (p5→6)
[05:37:54]   29400/50673 타일 | 2,898건 | 5234s
[05:38:02]   29500/50673 타일 | 3,023건 | 5241s
[05:38:08]   29600/50673 타일 | 3,053건 | 5247s
[05:38:13]   29700/50673 타일 | 3,089건 | 5253s
[05:38:18]   29800/50673 타일 | 3,100건 | 5258s
[05:38:23]   29900/50673 타일 | 3,102건 | 5263s
[05:38:28]   30000/50673 타일 | 3,102건 | 5268s
[05:38:33]   30100/50673 타일 | 3,102건 | 5273s
[05:38:38]   30200/50673 타일 | 3,102건 | 5278s
[05:38:43]   30300/50673 타일 | 3,102건 | 5283s
[05:38:48]   30400/50673 타일 | 3,102건 | 5288s
[05:38:53]   30500/50673 타일 | 3,102건 | 5293s
[05:38:58]   30600/50673 타일 | 3,102건 | 5298s
[05:39:03]   30700/50673 타일 | 3,105건 | 5303s
[05:39:09]   30800/50673 타일 | 3,105건 | 5308s
[05:39:13]   30900/50673 타일 | 3,107건 | 5313s
[05:39:18]   31000/50673 타일 | 3,107건 | 5318s
[05:39:23]   31100/50673 타일 | 3,107건 | 5322s
[05:39:28]   31200/50673 타일 | 3,107건 | 5327s
[05:39:32]   31300/50673 타일 | 3,107건 | 5332s
[05:39:37]   31400/50673 타일 | 3,107건 | 5337s
[05:39:43]   31500/50673 타일 | 3,115건 | 5342s
[05:39:47]   31600/50673 타일 | 3,115건 | 5347s
[05:39:52]   31700/50673 타일 | 3,115건 | 5352s
[05:39:57]   31800/50673 타일 | 3,115건 | 5356s
[05:40:02]   31900/50673 타일 | 3,115건 | 5361s
[05:40:07]   32000/50673 타일 | 3,115건 | 5366s
[05:40:12]   32100/50673 타일 | 3,115건 | 5371s
[05:40:17]   32200/50673 타일 | 3,115건 | 5376s
[05:40:22]   32300/50673 타일 | 3,115건 | 5381s
[05:40:26]   32400/50673 타일 | 3,115건 | 5386s
[05:40:32]   32500/50673 타일 | 3,115건 | 5392s
[05:40:37]   32600/50673 타일 | 3,130건 | 5397s
[05:40:42]   32700/50673 타일 | 3,130건 | 5401s
[05:40:47]   32800/50673 타일 | 3,144건 | 5407s
[05:40:52]   32900/50673 타일 | 3,144건 | 5411s
[05:40:58]   33000/50673 타일 | 3,144건 | 5417s
[05:41:03]   33100/50673 타일 | 3,144건 | 5422s
[05:41:08]   33200/50673 타일 | 3,144건 | 5427s
[05:41:13]   33300/50673 타일 | 3,144건 | 5432s
[05:41:18]   33400/50673 타일 | 3,144건 | 5437s
[05:41:22]   33500/50673 타일 | 3,144건 | 5442s
[05:41:27]   33600/50673 타일 | 3,144건 | 5447s
[05:41:33]   33700/50673 타일 | 3,144건 | 5452s
[05:41:38]   33800/50673 타일 | 3,144건 | 5457s
[05:41:42]   33900/50673 타일 | 3,144건 | 5462s
[05:41:47]   34000/50673 타일 | 3,144건 | 5467s
[05:41:52]   34100/50673 타일 | 3,144건 | 5472s
[05:41:57]   34200/50673 타일 | 3,144건 | 5476s
[05:42:02]   34300/50673 타일 | 3,144건 | 5481s
[05:42:07]   34400/50673 타일 | 3,144건 | 5487s
[05:42:12]   34500/50673 타일 | 3,167건 | 5492s
[05:42:17]   34600/50673 타일 | 3,169건 | 5497s
[05:42:22]   34700/50673 타일 | 3,169건 | 5502s
[05:42:28]   34800/50673 타일 | 3,170건 | 5507s
[05:42:33]   34900/50673 타일 | 3,171건 | 5513s
[05:42:38]   35000/50673 타일 | 3,171건 | 5518s
[05:42:43]   35100/50673 타일 | 3,171건 | 5523s
[05:42:48]   35200/50673 타일 | 3,171건 | 5528s
[05:42:53]   35300/50673 타일 | 3,171건 | 5533s
[05:42:58]   35400/50673 타일 | 3,171건 | 5538s
[05:43:03]   35500/50673 타일 | 3,171건 | 5543s
[05:43:08]   35600/50673 타일 | 3,171건 | 5548s
[05:43:13]   35700/50673 타일 | 3,171건 | 5553s
[05:43:18]   35800/50673 타일 | 3,171건 | 5558s
[05:43:23]   35900/50673 타일 | 3,171건 | 5563s
[05:43:28]   36000/50673 타일 | 3,171건 | 5567s
[05:43:33]   36100/50673 타일 | 3,171건 | 5572s
[05:43:38]   36200/50673 타일 | 3,171건 | 5577s
[05:43:43]   36300/50673 타일 | 3,171건 | 5583s
[05:43:48]   36400/50673 타일 | 3,171건 | 5588s
[05:43:53]   36500/50673 타일 | 3,171건 | 5593s
[05:43:58]   36600/50673 타일 | 3,171건 | 5598s
[05:44:03]   36700/50673 타일 | 3,171건 | 5603s
[05:44:09]   36800/50673 타일 | 3,175건 | 5608s
[05:44:13]   36900/50673 타일 | 3,175건 | 5613s
[05:44:18]   37000/50673 타일 | 3,175건 | 5618s
[05:44:24]   37100/50673 타일 | 3,175건 | 5623s
[05:44:28]   37200/50673 타일 | 3,175건 | 5628s
[05:44:34]   37300/50673 타일 | 3,175건 | 5633s
[05:44:39]   37400/50673 타일 | 3,175건 | 5638s
[05:44:43]   37500/50673 타일 | 3,175건 | 5643s
[05:44:48]   37600/50673 타일 | 3,175건 | 5648s
[05:44:53]   37700/50673 타일 | 3,175건 | 5653s
[05:44:58]   37800/50673 타일 | 3,175건 | 5658s
[05:45:03]   37900/50673 타일 | 3,175건 | 5663s
[05:45:08]   38000/50673 타일 | 3,175건 | 5667s
[05:45:13]   38100/50673 타일 | 3,175건 | 5672s
[05:45:17]   38200/50673 타일 | 3,175건 | 5677s
[05:45:22]   38300/50673 타일 | 3,175건 | 5682s
[05:45:27]   38400/50673 타일 | 3,175건 | 5686s
[05:45:32]   38500/50673 타일 | 3,175건 | 5691s
[05:45:37]   38600/50673 타일 | 3,175건 | 5696s
[05:45:42]   38700/50673 타일 | 3,175건 | 5701s
[05:45:46]   38800/50673 타일 | 3,175건 | 5706s
[05:45:51]   38900/50673 타일 | 3,175건 | 5711s
[05:45:56]   39000/50673 타일 | 3,175건 | 5716s
[05:46:01]   39100/50673 타일 | 3,175건 | 5721s
[05:46:06]   39200/50673 타일 | 3,175건 | 5726s
[05:46:11]   39300/50673 타일 | 3,175건 | 5731s
[05:46:16]   39400/50673 타일 | 3,175건 | 5735s
[05:46:22]   39500/50673 타일 | 3,175건 | 5742s
[05:46:27]   39600/50673 타일 | 3,175건 | 5747s
[05:46:32]   39700/50673 타일 | 3,175건 | 5752s
[05:46:37]   39800/50673 타일 | 3,191건 | 5757s
[05:46:42]   39900/50673 타일 | 3,191건 | 5762s
[05:46:47]   40000/50673 타일 | 3,198건 | 5767s
[05:46:53]   40100/50673 타일 | 3,200건 | 5772s
[05:46:58]   40200/50673 타일 | 3,200건 | 5777s
[05:47:03]   40300/50673 타일 | 3,200건 | 5782s
[05:47:08]   40400/50673 타일 | 3,200건 | 5787s
[05:47:13]   40500/50673 타일 | 3,200건 | 5793s
[05:47:18]   40600/50673 타일 | 3,200건 | 5798s
[05:47:23]   40700/50673 타일 | 3,200건 | 5802s
[05:47:28]   40800/50673 타일 | 3,200건 | 5808s
[05:47:33]   40900/50673 타일 | 3,213건 | 5812s
[05:47:38]   41000/50673 타일 | 3,213건 | 5817s
[05:47:43]   41100/50673 타일 | 3,272건 | 5823s
[05:47:49]   41200/50673 타일 | 3,291건 | 5829s
[05:47:54]   41300/50673 타일 | 3,291건 | 5833s
[05:47:59]   41400/50673 타일 | 3,293건 | 5838s
[05:48:04]   41500/50673 타일 | 3,293건 | 5843s
[05:48:08]   41600/50673 타일 | 3,293건 | 5848s
[05:48:13]   41700/50673 타일 | 3,298건 | 5853s
[05:48:19]   41800/50673 타일 | 3,322건 | 5859s
[05:48:24]   41900/50673 타일 | 3,322건 | 5864s
[05:48:29]   42000/50673 타일 | 3,322건 | 5868s
[05:48:35]   42100/50673 타일 | 3,368건 | 5874s
[05:48:40]   42200/50673 타일 | 3,375건 | 5879s
[05:48:45]   42300/50673 타일 | 3,402건 | 5885s
[05:48:50]   42400/50673 타일 | 3,402건 | 5890s
[05:48:57]   42500/50673 타일 | 3,504건 | 5896s
[05:49:02]   42600/50673 타일 | 3,505건 | 5901s
[05:49:07]   42700/50673 타일 | 3,516건 | 5906s
[05:49:12]   42800/50673 타일 | 3,542건 | 5911s
[05:49:17]   42900/50673 타일 | 3,542건 | 5916s
[05:49:21]   43000/50673 타일 | 3,542건 | 5921s
[05:49:26]   43100/50673 타일 | 3,542건 | 5926s
[05:49:31]   43200/50673 타일 | 3,542건 | 5931s
[05:49:36]   43300/50673 타일 | 3,542건 | 5935s
[05:49:40]   43400/50673 타일 | 3,542건 | 5940s
[05:49:45]   43500/50673 타일 | 3,542건 | 5945s
[05:49:50]   43600/50673 타일 | 3,542건 | 5950s
[05:49:55]   43700/50673 타일 | 3,542건 | 5954s
[05:50:00]   43800/50673 타일 | 3,542건 | 5959s
[05:50:06]   43900/50673 타일 | 3,542건 | 5966s
[05:50:11]   44000/50673 타일 | 3,542건 | 5971s
[05:50:16]   44100/50673 타일 | 3,542건 | 5976s
[05:50:21]   44200/50673 타일 | 3,542건 | 5980s
[05:50:26]   44300/50673 타일 | 3,542건 | 5985s
[05:50:31]   44400/50673 타일 | 3,542건 | 5990s
[05:50:36]   44500/50673 타일 | 3,542건 | 5995s
[05:50:41]   44600/50673 타일 | 3,555건 | 6000s
[05:50:46]   44700/50673 타일 | 3,555건 | 6006s
[05:50:51]   44800/50673 타일 | 3,555건 | 6011s
[05:50:56]   44900/50673 타일 | 3,555건 | 6016s
[05:51:01]   45000/50673 타일 | 3,555건 | 6021s
[05:51:06]   45100/50673 타일 | 3,555건 | 6026s
[05:51:11]   45200/50673 타일 | 3,555건 | 6031s
[05:51:16]   45300/50673 타일 | 3,555건 | 6035s
[05:51:21]   45400/50673 타일 | 3,555건 | 6040s
[05:51:26]   45500/50673 타일 | 3,555건 | 6045s
[05:51:31]   45600/50673 타일 | 3,555건 | 6050s
[05:51:36]   45700/50673 타일 | 3,582건 | 6056s
[05:51:42]   45800/50673 타일 | 3,629건 | 6062s
[05:51:48]   45900/50673 타일 | 3,692건 | 6067s
[05:51:53]   46000/50673 타일 | 3,692건 | 6072s
[05:51:58]     🔍 세분화: 오피스텔/wydh5 → 425건 (p5→6)
[05:51:59]   46100/50673 타일 | 3,721건 | 6079s
[05:52:03]     🔍 세분화: 오피스텔/wydjr → 465건 (p5→6)
[05:52:10]     🔍 세분화: 오피스텔/wydm6 → 689건 (p5→6)
[05:52:14]   46200/50673 타일 | 3,850건 | 6094s
[05:52:23]   46300/50673 타일 | 3,915건 | 6102s
[05:52:28]   46400/50673 타일 | 3,953건 | 6108s
[05:52:33]   46500/50673 타일 | 3,954건 | 6113s
[05:52:38]   46600/50673 타일 | 3,961건 | 6117s
[05:52:43]   46700/50673 타일 | 3,961건 | 6122s
[05:52:48]   46800/50673 타일 | 3,961건 | 6127s
[05:52:53]   46900/50673 타일 | 3,961건 | 6132s
[05:52:58]   47000/50673 타일 | 3,961건 | 6137s
[05:53:03]   47100/50673 타일 | 3,961건 | 6142s
[05:53:08]   47200/50673 타일 | 3,967건 | 6147s
[05:53:13]   47300/50673 타일 | 3,967건 | 6152s
[05:53:17]   47400/50673 타일 | 3,967건 | 6157s
[05:53:22]   47500/50673 타일 | 3,967건 | 6162s
[05:53:27]   47600/50673 타일 | 3,974건 | 6167s
[05:53:32]   47700/50673 타일 | 3,974건 | 6172s
[05:53:37]   47800/50673 타일 | 3,974건 | 6177s
[05:53:42]   47900/50673 타일 | 3,974건 | 6182s
[05:53:47]   48000/50673 타일 | 3,974건 | 6186s
[05:53:51]   48100/50673 타일 | 3,974건 | 6191s
[05:53:56]   48200/50673 타일 | 3,974건 | 6196s
[05:54:02]   48300/50673 타일 | 3,974건 | 6201s
[05:54:07]   48400/50673 타일 | 3,990건 | 6207s
[05:54:12]   48500/50673 타일 | 3,990건 | 6212s
[05:54:17]   48600/50673 타일 | 3,990건 | 6216s
[05:54:22]   48700/50673 타일 | 3,990건 | 6221s
[05:54:26]   48800/50673 타일 | 3,990건 | 6226s
[05:54:31]   48900/50673 타일 | 3,990건 | 6231s
[05:54:36]   49000/50673 타일 | 3,990건 | 6236s
[05:54:41]   49100/50673 타일 | 3,990건 | 6240s
[05:54:46]   49200/50673 타일 | 3,990건 | 6245s
[05:54:50]   49300/50673 타일 | 3,990건 | 6250s
[05:54:55]   49400/50673 타일 | 3,990건 | 6255s
[05:55:01]   49500/50673 타일 | 3,990건 | 6260s
[05:55:06]   49600/50673 타일 | 3,990건 | 6266s
[05:55:11]   49700/50673 타일 | 3,990건 | 6270s
[05:55:16]   49800/50673 타일 | 3,990건 | 6275s
[05:55:21]   49900/50673 타일 | 3,990건 | 6281s
[05:55:26]   50000/50673 타일 | 3,990건 | 6286s
[05:55:31]   50100/50673 타일 | 3,990건 | 6290s
[05:55:36]   50200/50673 타일 | 3,990건 | 6296s
[05:55:42]   50300/50673 타일 | 3,990건 | 6302s
[05:55:47]   50400/50673 타일 | 3,990건 | 6306s
[05:55:52]   50500/50673 타일 | 3,990건 | 6311s
[05:55:56]   50600/50673 타일 | 3,990건 | 6316s
[05:56:00]   50673/50673 타일 | 3,990건 | 6320s
[05:56:00] 💾 저장: 직방_원룸빌라오피스텔_20260812_041040.csv (3,990건)
[05:56:00] 
[3/3] 상가·사무실 수집 (적응형) ───────────────────
[05:56:06]   100/16891 타일 | 0건 | 6326s
[05:56:11]   200/16891 타일 | 0건 | 6331s
[05:56:16]   300/16891 타일 | 0건 | 6336s
[05:56:22]   400/16891 타일 | 0건 | 6341s
[05:56:27]   500/16891 타일 | 0건 | 6346s
[05:56:32]   600/16891 타일 | 0건 | 6352s
[05:56:38]   700/16891 타일 | 0건 | 6357s
[05:56:43]   800/16891 타일 | 1건 | 6363s
[05:56:49]   900/16891 타일 | 2건 | 6368s
[05:56:54]   1000/16891 타일 | 2건 | 6374s
[05:56:59]   1100/16891 타일 | 2건 | 6379s
[05:57:05]   1200/16891 타일 | 2건 | 6384s
[05:57:10]   1300/16891 타일 | 2건 | 6390s
[05:57:15]   1400/16891 타일 | 2건 | 6395s
[05:57:20]   1500/16891 타일 | 2건 | 6400s
[05:57:25]   1600/16891 타일 | 2건 | 6405s
[05:57:31]   1700/16891 타일 | 2건 | 6410s
[05:57:36]   1800/16891 타일 | 2건 | 6416s
[05:57:41]   1900/16891 타일 | 2건 | 6421s
[05:57:46]   2000/16891 타일 | 2건 | 6426s
[05:57:52]   2100/16891 타일 | 2건 | 6431s
[05:57:57]   2200/16891 타일 | 2건 | 6437s
[05:58:03]   2300/16891 타일 | 2건 | 6442s
[05:58:08]   2400/16891 타일 | 2건 | 6447s
[05:58:13]   2500/16891 타일 | 2건 | 6452s
[05:58:18]   2600/16891 타일 | 2건 | 6458s
[05:58:23]   2700/16891 타일 | 2건 | 6463s
[05:58:28]   2800/16891 타일 | 2건 | 6468s
[05:58:34]   2900/16891 타일 | 2건 | 6473s
[05:58:39]   3000/16891 타일 | 2건 | 6478s
[05:58:44]   3100/16891 타일 | 2건 | 6484s
[05:58:50]   3200/16891 타일 | 2건 | 6489s
[05:58:55]   3300/16891 타일 | 2건 | 6495s
[05:59:00]   3400/16891 타일 | 2건 | 6500s
[05:59:06]   3500/16891 타일 | 2건 | 6505s
[05:59:11]   3600/16891 타일 | 2건 | 6511s
[05:59:16]   3700/16891 타일 | 2건 | 6516s
[05:59:21]   3800/16891 타일 | 2건 | 6521s
[05:59:27]   3900/16891 타일 | 2건 | 6526s
[05:59:32]   4000/16891 타일 | 2건 | 6532s
[05:59:37]   4100/16891 타일 | 2건 | 6537s
[05:59:42]   4200/16891 타일 | 2건 | 6542s
[05:59:48]   4300/16891 타일 | 2건 | 6547s
[05:59:53]   4400/16891 타일 | 2건 | 6552s
[05:59:58]   4500/16891 타일 | 2건 | 6558s
[06:00:04]   4600/16891 타일 | 2건 | 6563s
[06:00:09]   4700/16891 타일 | 2건 | 6569s
[06:00:15]   4800/16891 타일 | 2건 | 6574s
[06:00:20]   4900/16891 타일 | 2건 | 6579s
[06:00:25]   5000/16891 타일 | 2건 | 6585s
[06:00:30]   5100/16891 타일 | 2건 | 6589s
[06:00:34]   5200/16891 타일 | 2건 | 6594s
[06:00:39]   5300/16891 타일 | 2건 | 6598s
[06:00:43]   5400/16891 타일 | 2건 | 6603s
[06:00:48]   5500/16891 타일 | 2건 | 6607s
[06:00:52]   5600/16891 타일 | 2건 | 6612s
[06:00:56]   5700/16891 타일 | 2건 | 6616s
[06:01:01]   5800/16891 타일 | 2건 | 6621s
[06:01:05]   5900/16891 타일 | 2건 | 6625s
[06:01:10]   6000/16891 타일 | 2건 | 6629s
[06:01:14]   6100/16891 타일 | 2건 | 6634s
[06:01:19]   6200/16891 타일 | 2건 | 6638s
[06:01:23]   6300/16891 타일 | 2건 | 6643s
[06:01:27]   6400/16891 타일 | 2건 | 6647s
[06:01:32]   6500/16891 타일 | 2건 | 6651s
[06:01:36]   6600/16891 타일 | 2건 | 6656s
[06:01:40]   6700/16891 타일 | 2건 | 6660s
[06:01:45]   6800/16891 타일 | 2건 | 6665s
[06:01:49]   6900/16891 타일 | 2건 | 6669s
[06:01:54]   7000/16891 타일 | 2건 | 6673s
[06:01:58]   7100/16891 타일 | 2건 | 6678s
[06:02:03]   7200/16891 타일 | 2건 | 6682s
[06:02:07]   7300/16891 타일 | 2건 | 6687s
[06:02:12]   7400/16891 타일 | 2건 | 6691s
[06:02:16]   7500/16891 타일 | 2건 | 6696s
[06:02:20]   7600/16891 타일 | 2건 | 6700s
[06:02:25]   7700/16891 타일 | 2건 | 6705s
[06:02:29]   7800/16891 타일 | 2건 | 6709s
[06:02:34]   7900/16891 타일 | 2건 | 6713s
[06:02:38]   8000/16891 타일 | 2건 | 6718s
[06:02:43]   8100/16891 타일 | 2건 | 6722s
[06:02:47]   8200/16891 타일 | 2건 | 6727s
[06:02:52]   8300/16891 타일 | 2건 | 6731s
[06:02:56]   8400/16891 타일 | 2건 | 6736s
[06:03:01]   8500/16891 타일 | 2건 | 6740s
[06:03:05]   8600/16891 타일 | 2건 | 6745s
[06:03:10]   8700/16891 타일 | 2건 | 6749s
[06:03:14]   8800/16891 타일 | 2건 | 6754s
[06:03:18]   8900/16891 타일 | 2건 | 6758s
[06:03:23]   9000/16891 타일 | 2건 | 6763s
[06:03:27]   9100/16891 타일 | 2건 | 6767s
[06:03:32]   9200/16891 타일 | 2건 | 6771s
[06:03:36]   9300/16891 타일 | 2건 | 6776s
[06:03:41]   9400/16891 타일 | 2건 | 6780s
[06:03:45]   9500/16891 타일 | 2건 | 6785s
[06:03:49]   9600/16891 타일 | 2건 | 6789s
[06:03:54]   9700/16891 타일 | 2건 | 6793s
[06:03:58]   9800/16891 타일 | 2건 | 6798s
[06:04:03]   9900/16891 타일 | 2건 | 6802s
[06:04:07]   10000/16891 타일 | 2건 | 6807s
[06:04:12]   10100/16891 타일 | 2건 | 6811s
[06:04:16]   10200/16891 타일 | 2건 | 6816s
[06:04:21]   10300/16891 타일 | 2건 | 6820s
[06:04:25]   10400/16891 타일 | 2건 | 6824s
[06:04:29]   10500/16891 타일 | 2건 | 6829s
[06:04:34]   10600/16891 타일 | 2건 | 6833s
[06:04:38]   10700/16891 타일 | 2건 | 6838s
[06:04:42]   10800/16891 타일 | 2건 | 6842s
[06:04:47]   10900/16891 타일 | 2건 | 6846s
[06:04:51]   11000/16891 타일 | 2건 | 6851s
[06:04:56]   11100/16891 타일 | 2건 | 6855s
[06:05:00]   11200/16891 타일 | 2건 | 6860s
[06:05:05]   11300/16891 타일 | 2건 | 6864s
[06:05:09]   11400/16891 타일 | 2건 | 6869s
[06:05:14]   11500/16891 타일 | 2건 | 6873s
[06:05:18]   11600/16891 타일 | 2건 | 6878s
[06:05:22]   11700/16891 타일 | 2건 | 6882s
[06:05:27]   11800/16891 타일 | 2건 | 6886s
[06:05:31]   11900/16891 타일 | 2건 | 6891s
[06:05:36]   12000/16891 타일 | 2건 | 6895s
[06:05:40]   12100/16891 타일 | 2건 | 6900s
[06:05:45]   12200/16891 타일 | 2건 | 6904s
[06:05:49]   12300/16891 타일 | 2건 | 6909s
[06:05:53]   12400/16891 타일 | 2건 | 6913s
[06:05:58]   12500/16891 타일 | 2건 | 6918s
[06:06:02]   12600/16891 타일 | 2건 | 6922s
[06:06:07]   12700/16891 타일 | 2건 | 6926s
[06:06:11]   12800/16891 타일 | 2건 | 6931s
[06:06:15]   12900/16891 타일 | 2건 | 6935s
[06:06:20]   13000/16891 타일 | 2건 | 6939s
[06:06:24]   13100/16891 타일 | 2건 | 6944s
[06:06:28]   13200/16891 타일 | 2건 | 6948s
[06:06:33]   13300/16891 타일 | 2건 | 6953s
[06:06:37]   13400/16891 타일 | 2건 | 6957s
[06:06:42]   13500/16891 타일 | 2건 | 6961s
[06:06:46]   13600/16891 타일 | 2건 | 6966s
[06:06:50]   13700/16891 타일 | 2건 | 6970s
[06:06:55]   13800/16891 타일 | 2건 | 6974s
[06:06:59]   13900/16891 타일 | 2건 | 6979s
[06:07:04]   14000/16891 타일 | 2건 | 6983s
[06:07:08]   14100/16891 타일 | 2건 | 6988s
[06:07:13]   14200/16891 타일 | 2건 | 6992s
[06:07:17]   14300/16891 타일 | 2건 | 6996s
[06:07:21]   14400/16891 타일 | 2건 | 7001s
[06:07:26]   14500/16891 타일 | 2건 | 7005s
[06:07:30]   14600/16891 타일 | 2건 | 7010s
[06:07:35]   14700/16891 타일 | 2건 | 7014s
[06:07:39]   14800/16891 타일 | 2건 | 7018s
[06:07:43]   14900/16891 타일 | 2건 | 7023s
[06:07:48]   15000/16891 타일 | 2건 | 7027s
[06:07:52]   15100/16891 타일 | 2건 | 7032s
[06:07:56]   15200/16891 타일 | 2건 | 7036s
[06:08:01]   15300/16891 타일 | 2건 | 7041s
[06:08:06]   15400/16891 타일 | 2건 | 7046s
[06:08:11]   15500/16891 타일 | 2건 | 7050s
[06:08:15]   15600/16891 타일 | 2건 | 7055s
[06:08:20]   15700/16891 타일 | 2건 | 7060s
[06:08:25]   15800/16891 타일 | 2건 | 7065s
[06:08:30]   15900/16891 타일 | 2건 | 7069s
[06:08:35]   16000/16891 타일 | 2건 | 7074s
[06:08:39]   16100/16891 타일 | 2건 | 7079s
[06:08:44]   16200/16891 타일 | 2건 | 7084s
[06:08:49]   16300/16891 타일 | 2건 | 7088s
[06:08:53]   16400/16891 타일 | 2건 | 7093s
[06:08:58]   16500/16891 타일 | 2건 | 7098s
[06:09:03]   16600/16891 타일 | 2건 | 7102s
[06:09:07]   16700/16891 타일 | 2건 | 7107s
[06:09:11]   16800/16891 타일 | 2건 | 7111s
[06:09:15]   16891/16891 타일 | 2건 | 7115s
[06:09:15] 💾 저장: 직방_상가사무실_20260812_041040.csv (2건)
[06:09:15] 
==============================================================
[06:09:15]   수집 완료!
[06:09:15]   아파트         :  125,018건  →  직방_아파트_20260812_041040.csv
[06:09:15]   원룸/빌라/오피스:    3,990건  →  직방_원룸빌라오피스텔_20260812_041040.csv
