수집시간,매물유형,매물ID,거래유형,단지명,시도,구군,읍면동,보증금(만원),월세(만원),매매가(만원),면적(m2),평,층,방향,URL
2026-06-04 07:00:43,아파트,107881,매매,큰마을,,서구,대전광역시 서구 탄방동,46500,0,46500,84.94,25.69,7,,https://www.zigbang.com/home/apt/items/107881
2026-06-04 07:00:41,아파트,49246700,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,47000,0,47000,84.99,25.71,저,,https://www.zigbang.com/home/apt/items/49246700
2026-06-04 07:00:41,아파트,241712,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,50000,0,50000,84.92,25.69,5,,https://www.zigbang.com/home/apt/items/241712
2026-06-04 07:00:41,아파트,49132539,전세,복수센트럴자이,,서구,대전광역시 서구 복수동,32000,0,0,85.0,25.71,5,,https://www.zigbang.com/home/apt/items/49132539
2026-06-04 07:00:41,아파트,49125671,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,52000,0,52000,84.99,25.71,고,,https://www.zigbang.com/home/apt/items/49125671
2026-06-04 07:00:41,아파트,49125479,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,39000,0,39000,59.98,18.15,15,,https://www.zigbang.com/home/apt/items/49125479
2026-06-04 07:00:41,아파트,49116123,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,38000,0,38000,59.98,18.15,15,,https://www.zigbang.com/home/apt/items/49116123
2026-06-04 07:00:41,아파트,49116047,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,39000,0,39000,59.98,18.15,고,,https://www.zigbang.com/home/apt/items/49116047
2026-06-04 07:00:41,아파트,49115788,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,40000,0,40000,59.98,18.15,고,,https://www.zigbang.com/home/apt/items/49115788
2026-06-04 07:00:41,아파트,49074922,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,38000,0,38000,59.98,18.15,고,,https://www.zigbang.com/home/apt/items/49074922
2026-06-04 07:00:41,아파트,49074791,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,40000,0,40000,59.98,18.15,고,,https://www.zigbang.com/home/apt/items/49074791
2026-06-04 07:00:41,아파트,49033484,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,35000,0,35000,59.98,18.15,중,,https://www.zigbang.com/home/apt/items/49033484
2026-06-04 07:00:41,아파트,49021051,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,47000,0,47000,85.0,25.71,저,,https://www.zigbang.com/home/apt/items/49021051
2026-06-04 07:00:41,아파트,48972648,월세,복수센트럴자이,,서구,대전광역시 서구 복수동,3000,100,0,59.98,18.15,고,,https://www.zigbang.com/home/apt/items/48972648
2026-06-04 07:00:41,아파트,48885262,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,51000,0,51000,84.92,25.69,22,,https://www.zigbang.com/home/apt/items/48885262
2026-06-04 07:00:41,아파트,48863870,전세,복수센트럴자이,,서구,대전광역시 서구 복수동,35000,0,0,85.0,25.71,중,,https://www.zigbang.com/home/apt/items/48863870
2026-06-04 07:00:41,아파트,48812323,월세,복수센트럴자이,,서구,대전광역시 서구 복수동,5000,100,0,72.98,22.08,중,,https://www.zigbang.com/home/apt/items/48812323
2026-06-04 07:00:41,아파트,48563216,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,52000,0,52000,84.92,25.69,고,,https://www.zigbang.com/home/apt/items/48563216
2026-06-04 07:00:41,아파트,48563069,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,52000,0,52000,84.92,25.69,고,,https://www.zigbang.com/home/apt/items/48563069
2026-06-04 07:00:41,아파트,48558398,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,20500,0,20500,39.98,12.09,중,,https://www.zigbang.com/home/apt/items/48558398
2026-06-04 07:00:41,아파트,48563406,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,39000,0,39000,59.98,18.15,중,,https://www.zigbang.com/home/apt/items/48563406
2026-06-04 07:00:41,아파트,48512851,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,53000,0,53000,84.99,25.71,고,,https://www.zigbang.com/home/apt/items/48512851
2026-06-04 07:00:41,아파트,228475,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,38000,0,38000,59.98,18.15,15,,https://www.zigbang.com/home/apt/items/228475
2026-06-04 07:00:41,아파트,48433143,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,51000,0,51000,84.92,25.69,고,,https://www.zigbang.com/home/apt/items/48433143
2026-06-04 07:00:41,아파트,48423945,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,40000,0,40000,59.98,18.15,중,,https://www.zigbang.com/home/apt/items/48423945
2026-06-04 07:00:41,아파트,48338631,전세,복수센트럴자이,,서구,대전광역시 서구 복수동,35000,0,0,84.99,25.71,21,,https://www.zigbang.com/home/apt/items/48338631
2026-06-04 07:00:41,아파트,48326157,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,35000,0,35000,59.98,18.15,저,,https://www.zigbang.com/home/apt/items/48326157
2026-06-04 07:00:41,아파트,49125557,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,44000,0,44000,84.92,25.69,저,,https://www.zigbang.com/home/apt/items/49125557
2026-06-04 07:00:41,아파트,48310955,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,49000,0,49000,85.0,25.71,17,,https://www.zigbang.com/home/apt/items/48310955
2026-06-04 07:00:41,아파트,48310801,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,38000,0,38000,59.98,18.15,중,,https://www.zigbang.com/home/apt/items/48310801
2026-06-04 07:00:41,아파트,48304702,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,20500,0,20500,39.98,12.09,8,,https://www.zigbang.com/home/apt/items/48304702
2026-06-04 07:00:41,아파트,48304508,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,49000,0,49000,84.92,25.69,중,,https://www.zigbang.com/home/apt/items/48304508
2026-06-04 07:00:41,아파트,48432986,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,48000,0,48000,84.99,25.71,고,,https://www.zigbang.com/home/apt/items/48432986
2026-06-04 07:00:41,아파트,47939407,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,38000,0,38000,59.98,18.15,중,,https://www.zigbang.com/home/apt/items/47939407
2026-06-04 07:00:41,아파트,47939306,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,42000,0,42000,84.92,25.69,1,,https://www.zigbang.com/home/apt/items/47939306
2026-06-04 07:00:41,아파트,47908281,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,29000,0,29000,45.2,13.67,저,,https://www.zigbang.com/home/apt/items/47908281
2026-06-04 07:00:41,아파트,47848716,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,51000,0,51000,84.92,25.69,저,,https://www.zigbang.com/home/apt/items/47848716
2026-06-04 07:00:41,아파트,47847285,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,41500,0,41500,72.98,22.08,16,,https://www.zigbang.com/home/apt/items/47847285
2026-06-04 07:00:41,아파트,47846285,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,41000,0,41000,72.98,22.08,저,,https://www.zigbang.com/home/apt/items/47846285
2026-06-04 07:00:41,아파트,47845915,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,43500,0,43500,72.89,22.05,중,,https://www.zigbang.com/home/apt/items/47845915
2026-06-04 07:00:41,아파트,47844734,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,45000,0,45000,72.89,22.05,고,,https://www.zigbang.com/home/apt/items/47844734
2026-06-04 07:00:41,아파트,47842356,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,46800,0,46800,84.99,25.71,저,,https://www.zigbang.com/home/apt/items/47842356
2026-06-04 07:00:41,아파트,47626810,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,50000,0,50000,85.0,25.71,고,,https://www.zigbang.com/home/apt/items/47626810
2026-06-04 07:00:41,아파트,47511876,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,38000,0,38000,59.98,18.15,12,,https://www.zigbang.com/home/apt/items/47511876
2026-06-04 07:00:41,아파트,47495521,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,49000,0,49000,84.92,25.69,중,,https://www.zigbang.com/home/apt/items/47495521
2026-06-04 07:00:41,아파트,47310393,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,46000,0,46000,84.99,25.71,4,,https://www.zigbang.com/home/apt/items/47310393
2026-06-04 07:00:41,아파트,47297583,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,36000,0,36000,59.98,18.15,고,,https://www.zigbang.com/home/apt/items/47297583
2026-06-04 07:00:41,아파트,47297447,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,34000,0,34000,59.98,18.15,4,,https://www.zigbang.com/home/apt/items/47297447
2026-06-04 07:00:41,아파트,46945745,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,48000,0,48000,84.92,25.69,고,,https://www.zigbang.com/home/apt/items/46945745
2026-06-04 07:00:41,아파트,46416289,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,52000,0,52000,84.92,25.69,고,,https://www.zigbang.com/home/apt/items/46416289
2026-06-04 07:00:41,아파트,46415925,매매,복수센트럴자이,,서구,대전광역시 서구 복수동,53000,0,53000,85.0,25.71,19,,https://www.zigbang.com/home/apt/items/46415925
2026-06-04 07:00:41,아파트,49162345,월세,목화1차,,서구,대전광역시 서구 복수동,2000,50,0,59.4,17.97,15,,https://www.zigbang.com/home/apt/items/49162345
2026-06-04 07:00:41,아파트,238477,매매,목화2차,,서구,대전광역시 서구 복수동,16000,0,16000,59.91,18.12,4,,https://www.zigbang.com/home/apt/items/238477
2026-06-04 07:00:41,아파트,49012893,매매,초록마을2단지현진에버빌,,서구,대전광역시 서구 복수동,37000,0,37000,84.98,25.71,저,,https://www.zigbang.com/home/apt/items/49012893
2026-06-04 07:00:41,아파트,230286,매매,목화1차,,서구,대전광역시 서구 복수동,32000,0,32000,125.85,38.07,20,,https://www.zigbang.com/home/apt/items/230286
2026-06-04 07:00:41,아파트,48370648,매매,초록마을5단지중흥S클래스,,서구,대전광역시 서구 복수동,25000,0,25000,84.96,25.7,5,,https://www.zigbang.com/home/apt/items/48370648
2026-06-04 07:00:41,아파트,218106,매매,초록마을2단지현진에버빌,,서구,대전광역시 서구 복수동,38000,0,38000,84.98,25.71,4,,https://www.zigbang.com/home/apt/items/218106
2026-06-04 07:00:41,아파트,47438899,매매,목화1차,,서구,대전광역시 서구 복수동,20000,0,20000,59.4,17.97,19,,https://www.zigbang.com/home/apt/items/47438899
2026-06-04 07:00:41,아파트,46745890,매매,계룡,,서구,대전광역시 서구 복수동,15000,0,15000,63.34,19.16,1,,https://www.zigbang.com/home/apt/items/46745890
2026-06-04 07:00:41,아파트,195305,매매,초록마을5단지중흥S클래스,,서구,대전광역시 서구 복수동,30000,0,30000,84.96,25.7,10,,https://www.zigbang.com/home/apt/items/195305
2026-06-04 07:00:41,아파트,191621,매매,목화1차,,서구,대전광역시 서구 복수동,27500,0,27500,125.85,38.07,20,,https://www.zigbang.com/home/apt/items/191621
2026-06-04 07:00:41,아파트,189542,매매,초록마을5단지중흥S클래스,,서구,대전광역시 서구 복수동,27500,0,27500,84.96,25.7,9,,https://www.zigbang.com/home/apt/items/189542
2026-06-04 07:00:41,아파트,46312222,매매,목화1차,,서구,대전광역시 서구 복수동,14000,0,14000,59.4,17.97,19,,https://www.zigbang.com/home/apt/items/46312222
2026-06-04 07:00:41,아파트,160832,매매,초록마을5단지중흥S클래스,,서구,대전광역시 서구 복수동,29000,0,29000,84.96,25.7,15,,https://www.zigbang.com/home/apt/items/160832
2026-06-04 07:00:41,아파트,146838,매매,초록마을1단지예미지,,서구,대전광역시 서구 복수동,38000,0,38000,84.98,25.71,9,,https://www.zigbang.com/home/apt/items/146838
2026-06-04 07:00:41,아파트,126240,매매,목화2차,,서구,대전광역시 서구 복수동,23000,0,23000,84.89,25.68,18,,https://www.zigbang.com/home/apt/items/126240
2026-06-04 07:00:41,아파트,242429,매매,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,58000,0,58000,84.9,25.68,15,,https://www.zigbang.com/home/apt/items/242429
2026-06-04 07:00:41,아파트,49240163,매매,도마포레나해모로,,서구,대전광역시 서구 복수동,45000,0,45000,59.94,18.13,9,,https://www.zigbang.com/home/apt/items/49240163
2026-06-04 07:00:41,아파트,49216595,전세,도마e편한세상포레나,,서구,대전광역시 서구 복수동,33000,0,0,84.73,25.63,중,,https://www.zigbang.com/home/apt/items/49216595
2026-06-04 07:00:41,아파트,49192874,매매,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,50690,0,50690,84.84,25.66,5,,https://www.zigbang.com/home/apt/items/49192874
2026-06-04 07:00:41,아파트,49192737,매매,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,50825,0,50825,84.9,25.68,2,,https://www.zigbang.com/home/apt/items/49192737
2026-06-04 07:00:41,아파트,49192724,매매,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,52518,0,52518,84.99,25.71,8,,https://www.zigbang.com/home/apt/items/49192724
2026-06-04 07:00:41,아파트,49191927,매매,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,52425,0,52425,84.9,25.68,5,,https://www.zigbang.com/home/apt/items/49191927
2026-06-04 07:00:41,아파트,49191912,매매,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,55005,0,55005,84.98,25.71,20,,https://www.zigbang.com/home/apt/items/49191912
2026-06-04 07:00:41,아파트,49190506,매매,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,49980,0,49980,84.84,25.66,7,,https://www.zigbang.com/home/apt/items/49190506
2026-06-04 07:00:41,아파트,49190424,전세,한화포레나대전월평공원1단지,,서구,대전광역시 서구 복수동,32000,0,0,84.99,25.71,23,,https://www.zigbang.com/home/apt/items/49190424
2026-06-04 07:00:41,아파트,49190415,전세,한화포레나대전월평공원1단지,,서구,대전광역시 서구 복수동,35000,0,0,84.99,25.71,24,,https://www.zigbang.com/home/apt/items/49190415
2026-06-04 07:00:41,아파트,49190390,매매,한화포레나대전월평공원1단지,,서구,대전광역시 서구 복수동,48425,0,48425,84.9,25.68,중,,https://www.zigbang.com/home/apt/items/49190390
2026-06-04 07:00:41,아파트,49190308,매매,한화포레나대전월평공원1단지,,서구,대전광역시 서구 복수동,54925,0,54925,84.9,25.68,27,,https://www.zigbang.com/home/apt/items/49190308
2026-06-04 07:00:41,아파트,49190295,전세,한화포레나대전월평공원1단지,,서구,대전광역시 서구 복수동,30000,0,0,84.99,25.71,22,,https://www.zigbang.com/home/apt/items/49190295
2026-06-04 07:00:41,아파트,49190259,매매,한화포레나대전월평공원1단지,,서구,대전광역시 서구 복수동,52593,0,52593,84.9,25.68,17,,https://www.zigbang.com/home/apt/items/49190259
2026-06-04 07:00:41,아파트,49189680,매매,한화포레나대전월평공원1단지,,서구,대전광역시 서구 복수동,56612,0,56612,84.84,25.66,22,,https://www.zigbang.com/home/apt/items/49189680
2026-06-04 07:00:41,아파트,49188573,매매,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,49200,0,49200,84.84,25.66,17,,https://www.zigbang.com/home/apt/items/49188573
2026-06-04 07:00:41,아파트,49170727,월세,한화포레나대전월평공원1단지,,서구,대전광역시 서구 복수동,5000,110,0,84.9,25.68,5,,https://www.zigbang.com/home/apt/items/49170727
2026-06-04 07:00:41,아파트,49084302,매매,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,46815,0,46815,84.99,25.71,5,,https://www.zigbang.com/home/apt/items/49084302
2026-06-04 07:00:41,아파트,49047623,전세,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,30000,0,0,84.98,25.71,6,,https://www.zigbang.com/home/apt/items/49047623
2026-06-04 07:00:41,아파트,49047568,전세,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,35000,0,0,84.98,25.71,27,,https://www.zigbang.com/home/apt/items/49047568
2026-06-04 07:00:41,아파트,49047555,매매,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,54705,0,54705,84.9,25.68,19,,https://www.zigbang.com/home/apt/items/49047555
2026-06-04 07:00:41,아파트,49047548,전세,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,30000,0,0,84.9,25.68,16,,https://www.zigbang.com/home/apt/items/49047548
2026-06-04 07:00:41,아파트,49047543,전세,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,30000,0,0,84.9,25.68,27,,https://www.zigbang.com/home/apt/items/49047543
2026-06-04 07:00:41,아파트,49047518,매매,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,53733,0,53733,84.84,25.66,4,,https://www.zigbang.com/home/apt/items/49047518
2026-06-04 07:00:41,아파트,49047471,매매,한화포레나대전월평공원1단지,,서구,대전광역시 서구 복수동,54095,0,54095,84.98,25.71,20,,https://www.zigbang.com/home/apt/items/49047471
2026-06-04 07:00:41,아파트,49047464,매매,한화포레나대전월평공원1단지,,서구,대전광역시 서구 복수동,51339,0,51339,84.99,25.71,24,,https://www.zigbang.com/home/apt/items/49047464
2026-06-04 07:00:41,아파트,49047459,매매,한화포레나대전월평공원1단지,,서구,대전광역시 서구 복수동,55105,0,55105,84.84,25.66,16,,https://www.zigbang.com/home/apt/items/49047459
2026-06-04 07:00:41,아파트,49047453,매매,한화포레나대전월평공원1단지,,서구,대전광역시 서구 복수동,52556,0,52556,84.98,25.71,3,,https://www.zigbang.com/home/apt/items/49047453
2026-06-04 07:00:41,아파트,49047452,매매,한화포레나대전월평공원1단지,,서구,대전광역시 서구 복수동,49325,0,49325,84.9,25.68,저,,https://www.zigbang.com/home/apt/items/49047452
2026-06-04 07:00:41,아파트,49047442,전세,한화포레나대전월평공원1단지,,서구,대전광역시 서구 복수동,30000,0,0,84.99,25.71,24,,https://www.zigbang.com/home/apt/items/49047442
2026-06-04 07:00:41,아파트,49023993,전세,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,30000,0,0,84.98,25.71,16,,https://www.zigbang.com/home/apt/items/49023993
2026-06-04 07:00:41,아파트,49023979,전세,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,32000,0,0,84.84,25.66,8,,https://www.zigbang.com/home/apt/items/49023979
2026-06-04 07:00:41,아파트,49023895,전세,한화포레나대전월평공원1단지,,서구,대전광역시 서구 복수동,30000,0,0,84.9,25.68,5,,https://www.zigbang.com/home/apt/items/49023895
2026-06-04 07:00:41,아파트,49023798,전세,한화포레나대전월평공원1단지,,서구,대전광역시 서구 복수동,32000,0,0,84.98,25.71,4,,https://www.zigbang.com/home/apt/items/49023798
2026-06-04 07:00:41,아파트,49023647,전세,한화포레나대전월평공원1단지,,서구,대전광역시 서구 복수동,30000,0,0,84.99,25.71,16,,https://www.zigbang.com/home/apt/items/49023647
2026-06-04 07:00:41,아파트,49023611,매매,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,50205,0,50205,84.9,25.68,25,,https://www.zigbang.com/home/apt/items/49023611
2026-06-04 07:00:41,아파트,49023578,전세,한화포레나대전월평공원1단지,,서구,대전광역시 서구 복수동,30000,0,0,84.98,25.71,25,,https://www.zigbang.com/home/apt/items/49023578
2026-06-04 07:00:41,아파트,49021754,월세,한화포레나대전월평공원1단지,,서구,대전광역시 서구 복수동,5000,110,0,84.98,25.71,8,,https://www.zigbang.com/home/apt/items/49021754
2026-06-04 07:00:41,아파트,49021598,전세,한화포레나대전월평공원1단지,,서구,대전광역시 서구 복수동,33000,0,0,84.84,25.66,20,,https://www.zigbang.com/home/apt/items/49021598
2026-06-04 07:00:41,아파트,49021527,전세,한화포레나대전월평공원1단지,,서구,대전광역시 서구 복수동,30000,0,0,84.98,25.71,10,,https://www.zigbang.com/home/apt/items/49021527
2026-06-04 07:00:41,아파트,49021458,매매,도마e편한세상포레나,,서구,대전광역시 서구 복수동,43000,0,43000,59.62,18.04,중,,https://www.zigbang.com/home/apt/items/49021458
2026-06-04 07:00:41,아파트,49021382,전세,한화포레나대전월평공원1단지,,서구,대전광역시 서구 복수동,32000,0,0,84.98,25.71,18,,https://www.zigbang.com/home/apt/items/49021382
2026-06-04 07:00:41,아파트,49020976,매매,도마e편한세상포레나,,서구,대전광역시 서구 복수동,49000,0,49000,74.53,22.54,중,,https://www.zigbang.com/home/apt/items/49020976
2026-06-04 07:00:41,아파트,49020164,매매,도마e편한세상포레나,,서구,대전광역시 서구 복수동,51500,0,51500,74.53,22.54,중,,https://www.zigbang.com/home/apt/items/49020164
2026-06-04 07:00:41,아파트,49020144,매매,도마e편한세상포레나,,서구,대전광역시 서구 복수동,53000,0,53000,74.53,22.54,중,,https://www.zigbang.com/home/apt/items/49020144
2026-06-04 07:00:41,아파트,49020080,매매,도마e편한세상포레나,,서구,대전광역시 서구 복수동,41000,0,41000,59.62,18.04,중,,https://www.zigbang.com/home/apt/items/49020080
2026-06-04 07:00:41,아파트,49020066,매매,도마e편한세상포레나,,서구,대전광역시 서구 복수동,41000,0,41000,59.88,18.11,저,,https://www.zigbang.com/home/apt/items/49020066
2026-06-04 07:00:41,아파트,49019711,전세,한화포레나대전월평공원1단지,,서구,대전광역시 서구 복수동,32000,0,0,84.98,25.71,18,,https://www.zigbang.com/home/apt/items/49019711
2026-06-04 07:00:41,아파트,49019207,전세,도마e편한세상포레나,,서구,대전광역시 서구 복수동,28000,0,0,59.62,18.04,중,,https://www.zigbang.com/home/apt/items/49019207
2026-06-04 07:00:41,아파트,48979234,전세,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,31000,0,0,84.98,25.71,2,,https://www.zigbang.com/home/apt/items/48979234
2026-06-04 07:00:41,아파트,48964114,매매,한화포레나대전월평공원1단지,,서구,대전광역시 서구 복수동,50325,0,50325,84.9,25.68,4,,https://www.zigbang.com/home/apt/items/48964114
2026-06-04 07:00:41,아파트,48944591,매매,도마포레나해모로,,서구,대전광역시 서구 복수동,44510,0,44510,59.93,18.13,9,,https://www.zigbang.com/home/apt/items/48944591
2026-06-04 07:00:41,아파트,48935522,전세,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,30000,0,0,84.9,25.68,14,,https://www.zigbang.com/home/apt/items/48935522
2026-06-04 07:00:41,아파트,48928103,매매,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,47054,0,47054,84.98,25.71,중,,https://www.zigbang.com/home/apt/items/48928103
2026-06-04 07:00:41,아파트,48914018,매매,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,52205,0,52205,84.9,25.68,11,,https://www.zigbang.com/home/apt/items/48914018
2026-06-04 07:00:41,아파트,48913860,매매,한화포레나대전월평공원1단지,,서구,대전광역시 서구 복수동,53205,0,53205,84.9,25.68,18,,https://www.zigbang.com/home/apt/items/48913860
2026-06-04 07:00:41,아파트,48913636,매매,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,47425,0,47425,84.9,25.68,5,,https://www.zigbang.com/home/apt/items/48913636
2026-06-04 07:00:41,아파트,236058,매매,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,51000,0,51000,84.99,25.71,9,,https://www.zigbang.com/home/apt/items/236058
2026-06-04 07:00:41,아파트,48892043,매매,한화포레나대전월평공원1단지,,서구,대전광역시 서구 복수동,47832,0,47832,84.99,25.71,5,,https://www.zigbang.com/home/apt/items/48892043
2026-06-04 07:00:41,아파트,48860477,전세,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,30000,0,0,84.99,25.71,21,,https://www.zigbang.com/home/apt/items/48860477
2026-06-04 07:00:41,아파트,48843981,매매,도마e편한세상포레나,,서구,대전광역시 서구 복수동,59300,0,59300,84.73,25.63,6,,https://www.zigbang.com/home/apt/items/48843981
2026-06-04 07:00:41,아파트,48843904,매매,도마e편한세상포레나,,서구,대전광역시 서구 복수동,61000,0,61000,84.73,25.63,저,,https://www.zigbang.com/home/apt/items/48843904
2026-06-04 07:00:41,아파트,48843888,매매,도마e편한세상포레나,,서구,대전광역시 서구 복수동,62000,0,62000,84.73,25.63,고,,https://www.zigbang.com/home/apt/items/48843888
2026-06-04 07:00:41,아파트,48843852,매매,도마e편한세상포레나,,서구,대전광역시 서구 복수동,60000,0,60000,84.73,25.63,저,,https://www.zigbang.com/home/apt/items/48843852
2026-06-04 07:00:41,아파트,48843812,매매,도마e편한세상포레나,,서구,대전광역시 서구 복수동,58000,0,58000,84.73,25.63,2,,https://www.zigbang.com/home/apt/items/48843812
2026-06-04 07:00:41,아파트,236920,매매,도마e편한세상포레나,,서구,대전광역시 서구 복수동,63000,0,63000,84.73,25.63,15,,https://www.zigbang.com/home/apt/items/236920
2026-06-04 07:00:41,아파트,48843722,매매,도마e편한세상포레나,,서구,대전광역시 서구 복수동,60000,0,60000,84.73,25.63,저,,https://www.zigbang.com/home/apt/items/48843722
2026-06-04 07:00:41,아파트,48929700,매매,도마e편한세상포레나,,서구,대전광역시 서구 복수동,58000,0,58000,84.53,25.57,3,,https://www.zigbang.com/home/apt/items/48929700
2026-06-04 07:00:41,아파트,48843080,매매,도마e편한세상포레나,,서구,대전광역시 서구 복수동,73000,0,73000,84.53,25.57,고,,https://www.zigbang.com/home/apt/items/48843080
2026-06-04 07:00:41,아파트,48842783,매매,도마e편한세상포레나,,서구,대전광역시 서구 복수동,59500,0,59500,84.53,25.57,중,,https://www.zigbang.com/home/apt/items/48842783
2026-06-04 07:00:41,아파트,48842095,매매,도마e편한세상포레나,,서구,대전광역시 서구 복수동,53000,0,53000,74.53,22.54,중,,https://www.zigbang.com/home/apt/items/48842095
2026-06-04 07:00:41,아파트,48830516,매매,도마e편한세상포레나,,서구,대전광역시 서구 복수동,58000,0,58000,84.53,25.57,2,,https://www.zigbang.com/home/apt/items/48830516
2026-06-04 07:00:41,아파트,48830188,매매,도마e편한세상포레나,,서구,대전광역시 서구 복수동,60000,0,60000,84.41,25.53,고,,https://www.zigbang.com/home/apt/items/48830188
2026-06-04 07:00:41,아파트,48830150,매매,도마e편한세상포레나,,서구,대전광역시 서구 복수동,56000,0,56000,84.41,25.53,4,,https://www.zigbang.com/home/apt/items/48830150
2026-06-04 07:00:41,아파트,48829352,매매,도마e편한세상포레나,,서구,대전광역시 서구 복수동,70000,0,70000,84.41,25.53,저,,https://www.zigbang.com/home/apt/items/48829352
2026-06-04 07:00:41,아파트,48829247,매매,도마e편한세상포레나,,서구,대전광역시 서구 복수동,60000,0,60000,84.41,25.53,고,,https://www.zigbang.com/home/apt/items/48829247
2026-06-04 07:00:41,아파트,48829195,매매,도마e편한세상포레나,,서구,대전광역시 서구 복수동,61000,0,61000,84.41,25.53,중,,https://www.zigbang.com/home/apt/items/48829195
2026-06-04 07:00:41,아파트,48828894,매매,도마e편한세상포레나,,서구,대전광역시 서구 복수동,60000,0,60000,84.41,25.53,중,,https://www.zigbang.com/home/apt/items/48828894
2026-06-04 07:00:41,아파트,48828847,매매,도마e편한세상포레나,,서구,대전광역시 서구 복수동,63000,0,63000,84.41,25.53,중,,https://www.zigbang.com/home/apt/items/48828847
2026-06-04 07:00:41,아파트,48828763,매매,도마e편한세상포레나,,서구,대전광역시 서구 복수동,60000,0,60000,84.41,25.53,저,,https://www.zigbang.com/home/apt/items/48828763
2026-06-04 07:00:41,아파트,48816219,전세,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,30000,0,0,84.84,25.66,14,,https://www.zigbang.com/home/apt/items/48816219
2026-06-04 07:00:41,아파트,48816205,전세,한화포레나대전월평공원2단지,,서구,대전광역시 서구 복수동,30000,0,0,84.98,25.71,6,,https://www.zigbang.com/home/apt/items/48816205
