[05:30:21] 캐시 로드: 0개 완료 항목
[05:30:21] ==============================================================
[05:30:21]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[05:30:21]   precision: 5 → 7 | 세분화 임계: 400건
[05:30:21]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260516
[05:30:21] ==============================================================
[05:30:21] 지오해시 타일: 16891개 (precision=5)
[05:30:21] 
[1/3] 아파트 수집 ─────────────────────────────────
[05:30:31]   읍면동 18401개 확인
[05:30:54]   100/18401동 | 1,367건 | 33s
[06:49:19]   22200/50673 타일 | 1,644건 | 4738s
[06:49:23]   22300/50673 타일 | 1,644건 | 4742s
[06:49:28]   22400/50673 타일 | 1,644건 | 4747s
[06:49:32]   22500/50673 타일 | 1,644건 | 4752s
[06:49:37]   22600/50673 타일 | 1,644건 | 4756s
[06:49:42]   22700/50673 타일 | 1,644건 | 4761s
[06:49:47]   22800/50673 타일 | 1,644건 | 4766s
[06:49:52]   22900/50673 타일 | 1,673건 | 4772s
[06:49:58]   23000/50673 타일 | 1,689건 | 4777s
[06:50:03]   23100/50673 타일 | 1,689건 | 4782s
[06:50:08]   23200/50673 타일 | 1,694건 | 4787s
[06:50:13]   23300/50673 타일 | 1,694건 | 4792s
[06:50:18]   23400/50673 타일 | 1,694건 | 4797s
[06:50:22]   23500/50673 타일 | 1,694건 | 4802s
[06:50:27]   23600/50673 타일 | 1,694건 | 4807s
[06:50:32]   23700/50673 타일 | 1,694건 | 4811s
[06:50:37]   23800/50673 타일 | 1,694건 | 4816s
[06:50:42]   23900/50673 타일 | 1,700건 | 4821s
[06:50:47]   24000/50673 타일 | 1,719건 | 4827s
[06:50:52]   24100/50673 타일 | 1,719건 | 4831s
[06:50:58]   24200/50673 타일 | 1,738건 | 4837s
[06:51:04]   24300/50673 타일 | 1,753건 | 4843s
[06:51:09]   24400/50673 타일 | 1,753건 | 4848s
[06:51:13]     🔍 세분화: 빌라투룸/wy67u → 479건 (p5→6)
[06:51:14]   24500/50673 타일 | 1,758건 | 4854s
[06:51:20]   24600/50673 타일 | 1,758건 | 4859s
[06:51:26]   24700/50673 타일 | 1,758건 | 4865s
[06:51:33]   24800/50673 타일 | 1,774건 | 4872s
[06:51:39]   24900/50673 타일 | 1,822건 | 4878s
[06:51:43]   25000/50673 타일 | 1,822건 | 4882s
[06:51:49]   25100/50673 타일 | 1,824건 | 4888s
[06:51:55]   25200/50673 타일 | 1,899건 | 4894s
[06:52:01]   25300/50673 타일 | 1,913건 | 4900s
[06:52:07]   25400/50673 타일 | 1,940건 | 4906s
[06:52:12]   25500/50673 타일 | 1,940건 | 4911s
[06:52:19]   25600/50673 타일 | 2,022건 | 4918s
[06:52:25]   25700/50673 타일 | 2,070건 | 4924s
[06:52:30]   25800/50673 타일 | 2,131건 | 4929s
[06:52:36]   25900/50673 타일 | 2,232건 | 4935s
[06:52:41]   26000/50673 타일 | 2,233건 | 4940s
[06:52:46]   26100/50673 타일 | 2,249건 | 4945s
[06:52:51]   26200/50673 타일 | 2,252건 | 4950s
[06:52:56]   26300/50673 타일 | 2,252건 | 4955s
[06:53:01]   26400/50673 타일 | 2,252건 | 4960s
[06:53:05]   26500/50673 타일 | 2,252건 | 4965s
[06:53:10]   26600/50673 타일 | 2,252건 | 4969s
[06:53:15]   26700/50673 타일 | 2,252건 | 4974s
[06:53:20]   26800/50673 타일 | 2,252건 | 4979s
[06:53:25]   26900/50673 타일 | 2,252건 | 4984s
[06:53:30]   27000/50673 타일 | 2,252건 | 4989s
[06:53:35]   27100/50673 타일 | 2,252건 | 4994s
[06:53:39]   27200/50673 타일 | 2,258건 | 4999s
[06:53:44]   27300/50673 타일 | 2,258건 | 5003s
[06:53:49]   27400/50673 타일 | 2,258건 | 5008s
[06:53:54]   27500/50673 타일 | 2,258건 | 5013s
[06:53:59]   27600/50673 타일 | 2,258건 | 5018s
[06:54:04]   27700/50673 타일 | 2,265건 | 5023s
[06:54:09]   27800/50673 타일 | 2,266건 | 5028s
[06:54:13]   27900/50673 타일 | 2,266건 | 5033s
[06:54:18]   28000/50673 타일 | 2,266건 | 5037s
[06:54:23]   28100/50673 타일 | 2,266건 | 5042s
[06:54:28]   28200/50673 타일 | 2,266건 | 5047s
[06:54:33]   28300/50673 타일 | 2,266건 | 5052s
[06:54:37]   28400/50673 타일 | 2,266건 | 5056s
[06:54:42]   28500/50673 타일 | 2,266건 | 5061s
[06:54:47]   28600/50673 타일 | 2,266건 | 5066s
[06:54:51]   28700/50673 타일 | 2,266건 | 5071s
[06:54:58]   28800/50673 타일 | 2,297건 | 5077s
[06:55:04]   28900/50673 타일 | 2,364건 | 5083s
[06:55:11]   29000/50673 타일 | 2,446건 | 5090s
[06:55:16]   29100/50673 타일 | 2,468건 | 5096s
[06:55:22]   29200/50673 타일 | 2,523건 | 5101s
[06:55:23]     🔍 세분화: 빌라투룸/wydhn → 703건 (p5→6)
[06:55:23]     🔍 세분화: 빌라투룸/wydhq → 600건 (p5→6)
[06:55:34]     🔍 세분화: 빌라투룸/wydm6 → 557건 (p5→6)
[06:55:36]     🔍 세분화: 빌라투룸/wydme → 448건 (p5→6)
[06:55:36]     🔍 세분화: 빌라투룸/wydmg → 464건 (p5→6)
[06:55:37]   29300/50673 타일 | 2,693건 | 5117s
[06:55:48]     🔍 세분화: 빌라투룸/wydq4 → 425건 (p5→6)
[06:55:50]   29400/50673 타일 | 2,824건 | 5130s
[06:55:58]   29500/50673 타일 | 2,979건 | 5137s
[06:56:04]   29600/50673 타일 | 2,993건 | 5143s
[06:56:09]   29700/50673 타일 | 3,021건 | 5148s
[06:56:15]   29800/50673 타일 | 3,030건 | 5154s
[06:56:20]   29900/50673 타일 | 3,031건 | 5159s
[06:56:25]   30000/50673 타일 | 3,031건 | 5164s
[06:56:30]   30100/50673 타일 | 3,031건 | 5169s
[06:56:35]   30200/50673 타일 | 3,031건 | 5174s
[06:56:40]   30300/50673 타일 | 3,046건 | 5179s
[06:56:45]   30400/50673 타일 | 3,046건 | 5184s
[06:56:50]   30500/50673 타일 | 3,046건 | 5189s
[06:56:55]   30600/50673 타일 | 3,048건 | 5194s
[06:57:00]   30700/50673 타일 | 3,052건 | 5199s
[06:57:05]   30800/50673 타일 | 3,052건 | 5204s
[06:57:09]   30900/50673 타일 | 3,052건 | 5208s
[06:57:14]   31000/50673 타일 | 3,052건 | 5213s
[06:57:19]   31100/50673 타일 | 3,052건 | 5218s
[06:57:23]   31200/50673 타일 | 3,052건 | 5223s
[06:57:29]   31300/50673 타일 | 3,052건 | 5228s
[06:57:34]   31400/50673 타일 | 3,052건 | 5233s
[06:57:39]   31500/50673 타일 | 3,059건 | 5238s
[06:57:43]   31600/50673 타일 | 3,059건 | 5243s
[06:57:48]   31700/50673 타일 | 3,059건 | 5247s
[06:57:53]   31800/50673 타일 | 3,059건 | 5252s
[06:57:58]   31900/50673 타일 | 3,059건 | 5257s
[06:58:02]   32000/50673 타일 | 3,059건 | 5262s
[06:58:08]   32100/50673 타일 | 3,059건 | 5267s
[06:58:12]   32200/50673 타일 | 3,059건 | 5272s
[06:58:17]   32300/50673 타일 | 3,059건 | 5277s
[06:58:22]   32400/50673 타일 | 3,059건 | 5282s
[06:58:27]   32500/50673 타일 | 3,059건 | 5286s
[06:58:33]   32600/50673 타일 | 3,066건 | 5292s
[06:58:38]   32700/50673 타일 | 3,066건 | 5297s
[06:58:43]   32800/50673 타일 | 3,077건 | 5302s
[06:58:47]   32900/50673 타일 | 3,077건 | 5307s
[06:58:52]   33000/50673 타일 | 3,077건 | 5312s
[06:58:57]   33100/50673 타일 | 3,077건 | 5316s
[06:59:02]   33200/50673 타일 | 3,077건 | 5321s
[06:59:07]   33300/50673 타일 | 3,077건 | 5326s
[06:59:11]   33400/50673 타일 | 3,077건 | 5330s
[06:59:16]   33500/50673 타일 | 3,077건 | 5335s
[06:59:21]   33600/50673 타일 | 3,077건 | 5340s
[06:59:26]   33700/50673 타일 | 3,077건 | 5345s
[06:59:30]   33800/50673 타일 | 3,077건 | 5349s
[06:59:35]   33900/50673 타일 | 3,077건 | 5354s
[06:59:40]   34000/50673 타일 | 3,077건 | 5359s
[06:59:44]   34100/50673 타일 | 3,077건 | 5364s
[06:59:50]   34200/50673 타일 | 3,077건 | 5369s
[06:59:54]   34300/50673 타일 | 3,077건 | 5374s
[06:59:59]   34400/50673 타일 | 3,077건 | 5378s
[07:00:05]   34500/50673 타일 | 3,085건 | 5384s
[07:00:11]   34600/50673 타일 | 3,099건 | 5390s
[07:00:16]   34700/50673 타일 | 3,104건 | 5395s
[07:00:21]   34800/50673 타일 | 3,104건 | 5400s
[07:00:26]   34900/50673 타일 | 3,107건 | 5405s
[07:00:31]   35000/50673 타일 | 3,107건 | 5410s
[07:00:36]   35100/50673 타일 | 3,107건 | 5415s
[07:00:41]   35200/50673 타일 | 3,107건 | 5420s
[07:00:46]   35300/50673 타일 | 3,107건 | 5425s
[07:00:51]   35400/50673 타일 | 3,107건 | 5430s
[07:00:56]   35500/50673 타일 | 3,107건 | 5435s
[07:01:01]   35600/50673 타일 | 3,107건 | 5440s
[07:01:07]   35700/50673 타일 | 3,107건 | 5446s
[07:01:12]   35800/50673 타일 | 3,107건 | 5451s
[07:01:17]   35900/50673 타일 | 3,107건 | 5456s
[07:01:21]   36000/50673 타일 | 3,107건 | 5461s
[07:01:26]   36100/50673 타일 | 3,107건 | 5466s
[07:01:32]   36200/50673 타일 | 3,107건 | 5472s
[07:01:37]   36300/50673 타일 | 3,107건 | 5476s
[07:01:43]   36400/50673 타일 | 3,107건 | 5482s
[07:01:47]   36500/50673 타일 | 3,107건 | 5486s
[07:01:52]   36600/50673 타일 | 3,107건 | 5491s
[07:01:57]   36700/50673 타일 | 3,107건 | 5496s
[07:02:02]   36800/50673 타일 | 3,108건 | 5501s
[07:02:07]   36900/50673 타일 | 3,108건 | 5506s
[07:02:12]   37000/50673 타일 | 3,108건 | 5511s
[07:02:16]   37100/50673 타일 | 3,108건 | 5516s
[07:02:21]   37200/50673 타일 | 3,108건 | 5521s
[07:02:26]   37300/50673 타일 | 3,108건 | 5525s
[07:02:32]   37400/50673 타일 | 3,108건 | 5531s
[07:02:37]   37500/50673 타일 | 3,108건 | 5536s
[07:02:42]   37600/50673 타일 | 3,108건 | 5541s
[07:02:47]   37700/50673 타일 | 3,108건 | 5546s
[07:02:53]   37800/50673 타일 | 3,108건 | 5552s
[07:02:57]   37900/50673 타일 | 3,108건 | 5557s
[07:03:06]   38000/50673 타일 | 3,108건 | 5565s
[07:03:15]   38100/50673 타일 | 3,108건 | 5574s
[07:03:21]   38200/50673 타일 | 3,108건 | 5580s
[07:03:26]   38300/50673 타일 | 3,108건 | 5585s
[07:03:31]   38400/50673 타일 | 3,108건 | 5590s
[07:03:36]   38500/50673 타일 | 3,108건 | 5595s
[07:03:41]   38600/50673 타일 | 3,108건 | 5600s
[07:03:46]   38700/50673 타일 | 3,108건 | 5605s
[07:03:50]   38800/50673 타일 | 3,108건 | 5610s
[07:03:55]   38900/50673 타일 | 3,108건 | 5614s
[07:04:00]   39000/50673 타일 | 3,108건 | 5619s
[07:04:05]   39100/50673 타일 | 3,108건 | 5624s
[07:04:10]   39200/50673 타일 | 3,108건 | 5629s
[07:04:15]   39300/50673 타일 | 3,108건 | 5634s
[07:04:20]   39400/50673 타일 | 3,108건 | 5639s
[07:04:25]   39500/50673 타일 | 3,108건 | 5644s
[07:04:30]   39600/50673 타일 | 3,108건 | 5649s
[07:04:35]   39700/50673 타일 | 3,108건 | 5654s
[07:04:41]   39800/50673 타일 | 3,118건 | 5660s
[07:04:46]   39900/50673 타일 | 3,118건 | 5665s
[07:04:51]   40000/50673 타일 | 3,123건 | 5670s
[07:04:56]   40100/50673 타일 | 3,125건 | 5675s
[07:05:01]   40200/50673 타일 | 3,125건 | 5680s
[07:05:07]   40300/50673 타일 | 3,125건 | 5686s
[07:05:12]   40400/50673 타일 | 3,125건 | 5691s
[07:05:17]   40500/50673 타일 | 3,125건 | 5696s
[07:05:22]   40600/50673 타일 | 3,125건 | 5701s
[07:05:27]   40700/50673 타일 | 3,125건 | 5706s
[07:05:32]   40800/50673 타일 | 3,132건 | 5711s
[07:05:37]   40900/50673 타일 | 3,132건 | 5716s
[07:05:42]   41000/50673 타일 | 3,132건 | 5721s
[07:05:48]   41100/50673 타일 | 3,182건 | 5727s
[07:05:53]   41200/50673 타일 | 3,210건 | 5732s
[07:05:58]   41300/50673 타일 | 3,210건 | 5737s
[07:06:03]   41400/50673 타일 | 3,215건 | 5742s
[07:06:08]   41500/50673 타일 | 3,215건 | 5747s
[07:06:13]   41600/50673 타일 | 3,215건 | 5752s
[07:06:18]   41700/50673 타일 | 3,220건 | 5757s
[07:06:24]   41800/50673 타일 | 3,227건 | 5763s
[07:06:29]   41900/50673 타일 | 3,227건 | 5768s
[07:06:34]   42000/50673 타일 | 3,227건 | 5773s
[07:06:40]   42100/50673 타일 | 3,271건 | 5779s
[07:06:45]   42200/50673 타일 | 3,274건 | 5784s
[07:06:51]   42300/50673 타일 | 3,287건 | 5790s
[07:06:56]   42400/50673 타일 | 3,288건 | 5795s
[07:07:03]   42500/50673 타일 | 3,369건 | 5802s
[07:07:08]   42600/50673 타일 | 3,375건 | 5808s
[07:07:14]   42700/50673 타일 | 3,399건 | 5814s
[07:07:20]   42800/50673 타일 | 3,421건 | 5819s
[07:07:25]   42900/50673 타일 | 3,421건 | 5824s
[07:07:30]   43000/50673 타일 | 3,421건 | 5829s
[07:07:34]   43100/50673 타일 | 3,421건 | 5834s
[07:07:40]   43200/50673 타일 | 3,421건 | 5839s
[07:07:45]   43300/50673 타일 | 3,421건 | 5845s
[07:07:50]   43400/50673 타일 | 3,421건 | 5849s
[07:07:55]   43500/50673 타일 | 3,421건 | 5854s
[07:08:00]   43600/50673 타일 | 3,421건 | 5859s
[07:08:05]   43700/50673 타일 | 3,421건 | 5864s
[07:08:10]   43800/50673 타일 | 3,421건 | 5869s
[07:08:15]   43900/50673 타일 | 3,421건 | 5874s
[07:08:20]   44000/50673 타일 | 3,421건 | 5879s
[07:08:25]   44100/50673 타일 | 3,421건 | 5884s
[07:08:29]   44200/50673 타일 | 3,421건 | 5888s
[07:08:34]   44300/50673 타일 | 3,421건 | 5893s
[07:08:39]   44400/50673 타일 | 3,421건 | 5898s
[07:08:44]   44500/50673 타일 | 3,421건 | 5903s
[07:08:49]   44600/50673 타일 | 3,429건 | 5909s
[07:08:54]   44700/50673 타일 | 3,429건 | 5913s
[07:08:59]   44800/50673 타일 | 3,429건 | 5918s
[07:09:04]   44900/50673 타일 | 3,429건 | 5923s
[07:09:09]   45000/50673 타일 | 3,429건 | 5928s
[07:09:14]   45100/50673 타일 | 3,429건 | 5933s
[07:09:19]   45200/50673 타일 | 3,429건 | 5938s
[07:09:24]   45300/50673 타일 | 3,429건 | 5943s
[07:09:29]   45400/50673 타일 | 3,429건 | 5948s
[07:09:34]   45500/50673 타일 | 3,429건 | 5953s
[07:09:39]   45600/50673 타일 | 3,429건 | 5958s
[07:09:45]   45700/50673 타일 | 3,461건 | 5964s
[07:09:50]   45800/50673 타일 | 3,485건 | 5969s
[07:09:57]   45900/50673 타일 | 3,554건 | 5976s
[07:10:02]   46000/50673 타일 | 3,557건 | 5982s
[07:10:09]     🔍 세분화: 오피스텔/wydh5 → 490건 (p5→6)
[07:10:09]   46100/50673 타일 | 3,574건 | 5988s
[07:10:12]     🔍 세분화: 오피스텔/wydj9 → 515건 (p5→6)
[07:10:13]     🔍 세분화: 오피스텔/wydjr → 445건 (p5→6)
[07:10:21]     🔍 세분화: 오피스텔/wydm6 → 656건 (p5→6)
[07:10:21]     🔍 세분화: 오피스텔/wydh5y → 421건 (p6→7)
[07:10:26]   46200/50673 타일 | 3,695건 | 6005s
[07:10:27]     🔍 세분화: 오피스텔/wydmw → 433건 (p5→6)
[07:10:37]   46300/50673 타일 | 3,763건 | 6016s
[07:10:43]   46400/50673 타일 | 3,777건 | 6022s
[07:10:48]   46500/50673 타일 | 3,777건 | 6027s
[07:10:53]   46600/50673 타일 | 3,798건 | 6032s
[07:10:59]   46700/50673 타일 | 3,798건 | 6038s
[07:11:04]   46800/50673 타일 | 3,798건 | 6043s
[07:11:09]   46900/50673 타일 | 3,798건 | 6048s
[07:11:14]   47000/50673 타일 | 3,798건 | 6053s
[07:11:19]   47100/50673 타일 | 3,798건 | 6058s
[07:11:24]   47200/50673 타일 | 3,811건 | 6063s
[07:11:29]   47300/50673 타일 | 3,811건 | 6068s
[07:11:34]   47400/50673 타일 | 3,811건 | 6073s
[07:11:39]   47500/50673 타일 | 3,811건 | 6078s
[07:11:44]   47600/50673 타일 | 3,821건 | 6083s
[07:11:49]   47700/50673 타일 | 3,821건 | 6088s
[07:11:54]   47800/50673 타일 | 3,821건 | 6093s
[07:11:59]   47900/50673 타일 | 3,821건 | 6098s
[07:12:04]   48000/50673 타일 | 3,821건 | 6103s
[07:12:08]   48100/50673 타일 | 3,821건 | 6107s
[07:12:13]   48200/50673 타일 | 3,821건 | 6112s
[07:12:19]   48300/50673 타일 | 3,821건 | 6118s
[07:12:24]   48400/50673 타일 | 3,835건 | 6123s
[07:12:29]   48500/50673 타일 | 3,835건 | 6128s
[07:12:34]   48600/50673 타일 | 3,835건 | 6133s
[07:12:39]   48700/50673 타일 | 3,835건 | 6138s
[07:12:44]   48800/50673 타일 | 3,835건 | 6143s
[07:12:48]   48900/50673 타일 | 3,835건 | 6147s
[07:12:53]   49000/50673 타일 | 3,835건 | 6152s
[07:12:58]   49100/50673 타일 | 3,835건 | 6157s
[07:13:03]   49200/50673 타일 | 3,835건 | 6162s
[07:13:08]   49300/50673 타일 | 3,835건 | 6167s
[07:13:12]   49400/50673 타일 | 3,835건 | 6172s
[07:13:17]   49500/50673 타일 | 3,835건 | 6177s
[07:13:22]   49600/50673 타일 | 3,835건 | 6181s
[07:13:27]   49700/50673 타일 | 3,835건 | 6186s
[07:13:32]   49800/50673 타일 | 3,835건 | 6192s
[07:13:37]   49900/50673 타일 | 3,835건 | 6196s
[07:13:42]   50000/50673 타일 | 3,835건 | 6201s
[07:13:47]   50100/50673 타일 | 3,835건 | 6206s
[07:13:53]   50200/50673 타일 | 3,835건 | 6212s
[07:13:58]   50300/50673 타일 | 3,835건 | 6218s
[07:14:05]   50400/50673 타일 | 3,835건 | 6224s
[07:14:10]   50500/50673 타일 | 3,835건 | 6229s
[07:14:15]   50600/50673 타일 | 3,835건 | 6234s
[07:14:18]   50673/50673 타일 | 3,835건 | 6238s
[07:14:18] 💾 저장: 직방_원룸빌라오피스텔_20260516_053021.csv (3,835건)
[07:14:18] 
[3/3] 상가·사무실 수집 (적응형) ───────────────────
[07:14:25]   100/16891 타일 | 0건 | 6244s
[07:14:30]   200/16891 타일 | 0건 | 6249s
[07:14:35]   300/16891 타일 | 0건 | 6255s
[07:14:41]   400/16891 타일 | 0건 | 6260s
[07:14:46]   500/16891 타일 | 0건 | 6265s
[07:14:51]   600/16891 타일 | 0건 | 6270s
[07:14:57]   700/16891 타일 | 1건 | 6276s
[07:15:02]   800/16891 타일 | 2건 | 6281s
[07:15:07]   900/16891 타일 | 3건 | 6286s
[07:15:12]   1000/16891 타일 | 3건 | 6291s
[07:15:18]   1100/16891 타일 | 3건 | 6297s
[07:15:23]   1200/16891 타일 | 3건 | 6302s
[07:15:28]   1300/16891 타일 | 3건 | 6307s
[07:15:34]   1400/16891 타일 | 3건 | 6313s
[07:15:39]   1500/16891 타일 | 3건 | 6318s
[07:15:45]   1600/16891 타일 | 3건 | 6324s
[07:15:50]   1700/16891 타일 | 3건 | 6329s
[07:15:55]   1800/16891 타일 | 3건 | 6335s
[07:16:01]   1900/16891 타일 | 3건 | 6340s
[07:16:06]   2000/16891 타일 | 3건 | 6345s
[07:16:11]   2100/16891 타일 | 3건 | 6350s
[07:16:16]   2200/16891 타일 | 3건 | 6356s
[07:16:22]   2300/16891 타일 | 3건 | 6361s
[07:16:27]   2400/16891 타일 | 3건 | 6366s
[07:16:33]   2500/16891 타일 | 3건 | 6372s
[07:16:38]   2600/16891 타일 | 3건 | 6377s
[07:16:43]   2700/16891 타일 | 3건 | 6382s
[07:16:48]   2800/16891 타일 | 3건 | 6387s
[07:16:53]   2900/16891 타일 | 3건 | 6392s
[07:16:59]   3000/16891 타일 | 3건 | 6398s
[07:17:04]   3100/16891 타일 | 3건 | 6403s
[07:17:09]   3200/16891 타일 | 3건 | 6408s
[07:17:14]   3300/16891 타일 | 3건 | 6413s
[07:17:19]   3400/16891 타일 | 3건 | 6418s
[07:17:25]   3500/16891 타일 | 3건 | 6424s
[07:17:30]   3600/16891 타일 | 3건 | 6429s
[07:17:36]   3700/16891 타일 | 3건 | 6435s
[07:17:41]   3800/16891 타일 | 3건 | 6441s
[07:17:47]   3900/16891 타일 | 3건 | 6446s
[07:17:52]   4000/16891 타일 | 3건 | 6451s
[07:17:58]   4100/16891 타일 | 3건 | 6457s
[07:18:03]   4200/16891 타일 | 3건 | 6462s
[07:18:09]   4300/16891 타일 | 3건 | 6468s
[07:18:14]   4400/16891 타일 | 3건 | 6473s
[07:18:19]   4500/16891 타일 | 3건 | 6478s
[07:18:24]   4600/16891 타일 | 3건 | 6483s
[07:18:30]   4700/16891 타일 | 3건 | 6489s
[07:18:35]   4800/16891 타일 | 3건 | 6494s
[07:18:39]   4900/16891 타일 | 3건 | 6498s
[07:18:43]   5000/16891 타일 | 3건 | 6502s
[07:18:48]   5100/16891 타일 | 3건 | 6507s
[07:18:52]   5200/16891 타일 | 3건 | 6511s
[07:18:56]   5300/16891 타일 | 3건 | 6515s
[07:19:01]   5400/16891 타일 | 3건 | 6520s
[07:19:05]   5500/16891 타일 | 3건 | 6524s
[07:19:09]   5600/16891 타일 | 3건 | 6528s
[07:19:14]   5700/16891 타일 | 3건 | 6533s
[07:19:18]   5800/16891 타일 | 3건 | 6537s
[07:19:22]   5900/16891 타일 | 3건 | 6541s
[07:19:27]   6000/16891 타일 | 3건 | 6546s
[07:19:31]   6100/16891 타일 | 3건 | 6550s
[07:19:35]   6200/16891 타일 | 3건 | 6554s
[07:19:40]   6300/16891 타일 | 3건 | 6559s
[07:19:44]   6400/16891 타일 | 3건 | 6563s
[07:19:48]   6500/16891 타일 | 3건 | 6567s
[07:19:52]   6600/16891 타일 | 3건 | 6571s
[07:19:57]   6700/16891 타일 | 3건 | 6576s
[07:20:01]   6800/16891 타일 | 3건 | 6580s
[07:20:05]   6900/16891 타일 | 3건 | 6584s
[07:20:10]   7000/16891 타일 | 3건 | 6589s
[07:20:14]   7100/16891 타일 | 3건 | 6593s
[07:20:18]   7200/16891 타일 | 3건 | 6598s
[07:20:23]   7300/16891 타일 | 3건 | 6602s
[07:20:27]   7400/16891 타일 | 3건 | 6606s
[07:20:31]   7500/16891 타일 | 3건 | 6610s
[07:20:36]   7600/16891 타일 | 3건 | 6615s
[07:20:40]   7700/16891 타일 | 3건 | 6619s
[07:20:44]   7800/16891 타일 | 3건 | 6623s
[07:20:48]   7900/16891 타일 | 3건 | 6628s
[07:20:53]   8000/16891 타일 | 3건 | 6632s
[07:20:57]   8100/16891 타일 | 3건 | 6636s
[07:21:01]   8200/16891 타일 | 3건 | 6641s
[07:21:06]   8300/16891 타일 | 3건 | 6645s
[07:21:10]   8400/16891 타일 | 3건 | 6649s
[07:21:14]   8500/16891 타일 | 3건 | 6653s
[07:21:19]   8600/16891 타일 | 3건 | 6658s
[07:21:23]   8700/16891 타일 | 3건 | 6662s
[07:21:27]   8800/16891 타일 | 3건 | 6667s
[07:21:32]   8900/16891 타일 | 3건 | 6671s
[07:21:36]   9000/16891 타일 | 3건 | 6675s
[07:21:40]   9100/16891 타일 | 3건 | 6679s
[07:21:45]   9200/16891 타일 | 3건 | 6684s
[07:21:49]   9300/16891 타일 | 3건 | 6688s
[07:21:53]   9400/16891 타일 | 3건 | 6692s
[07:21:57]   9500/16891 타일 | 3건 | 6696s
[07:22:01]   9600/16891 타일 | 3건 | 6701s
[07:22:06]   9700/16891 타일 | 3건 | 6705s
[07:22:10]   9800/16891 타일 | 3건 | 6709s
[07:22:14]   9900/16891 타일 | 3건 | 6713s
[07:22:18]   10000/16891 타일 | 3건 | 6718s
[07:22:23]   10100/16891 타일 | 3건 | 6722s
[07:22:27]   10200/16891 타일 | 3건 | 6726s
[07:22:31]   10300/16891 타일 | 3건 | 6731s
[07:22:36]   10400/16891 타일 | 3건 | 6735s
[07:22:40]   10500/16891 타일 | 3건 | 6739s
[07:22:44]   10600/16891 타일 | 3건 | 6743s
[07:22:49]   10700/16891 타일 | 3건 | 6748s
[07:22:53]   10800/16891 타일 | 3건 | 6752s
[07:22:57]   10900/16891 타일 | 3건 | 6756s
[07:23:01]   11000/16891 타일 | 3건 | 6761s
[07:23:06]   11100/16891 타일 | 3건 | 6765s
[07:23:10]   11200/16891 타일 | 3건 | 6769s
[07:23:14]   11300/16891 타일 | 3건 | 6773s
[07:23:18]   11400/16891 타일 | 3건 | 6777s
[07:23:23]   11500/16891 타일 | 3건 | 6782s
[07:23:27]   11600/16891 타일 | 3건 | 6786s
[07:23:31]   11700/16891 타일 | 3건 | 6791s
[07:23:36]   11800/16891 타일 | 3건 | 6795s
[07:23:40]   11900/16891 타일 | 3건 | 6799s
[07:23:44]   12000/16891 타일 | 3건 | 6803s
[07:23:48]   12100/16891 타일 | 3건 | 6807s
[07:23:53]   12200/16891 타일 | 3건 | 6812s
[07:23:57]   12300/16891 타일 | 3건 | 6816s
[07:24:01]   12400/16891 타일 | 3건 | 6820s
[07:24:05]   12500/16891 타일 | 3건 | 6824s
[07:24:10]   12600/16891 타일 | 3건 | 6829s
[07:24:14]   12700/16891 타일 | 3건 | 6833s
[07:24:18]   12800/16891 타일 | 3건 | 6837s
[07:24:22]   12900/16891 타일 | 3건 | 6841s
[07:24:26]   13000/16891 타일 | 3건 | 6845s
[07:24:31]   13100/16891 타일 | 3건 | 6850s
[07:24:35]   13200/16891 타일 | 3건 | 6854s
[07:24:39]   13300/16891 타일 | 3건 | 6858s
[07:24:43]   13400/16891 타일 | 3건 | 6863s
[07:24:48]   13500/16891 타일 | 3건 | 6867s
[07:24:52]   13600/16891 타일 | 3건 | 6871s
[07:24:56]   13700/16891 타일 | 3건 | 6875s
[07:25:00]   13800/16891 타일 | 3건 | 6880s
[07:25:05]   13900/16891 타일 | 3건 | 6884s
[07:25:09]   14000/16891 타일 | 3건 | 6888s
[07:25:13]   14100/16891 타일 | 3건 | 6892s
[07:25:17]   14200/16891 타일 | 3건 | 6896s
[07:25:22]   14300/16891 타일 | 3건 | 6901s
[07:25:26]   14400/16891 타일 | 3건 | 6905s
[07:25:30]   14500/16891 타일 | 3건 | 6910s
[07:25:34]   14600/16891 타일 | 3건 | 6914s
[07:25:39]   14700/16891 타일 | 3건 | 6918s
[07:25:43]   14800/16891 타일 | 3건 | 6922s
[07:25:48]   14900/16891 타일 | 3건 | 6927s
[07:25:52]   15000/16891 타일 | 3건 | 6931s
[07:25:56]   15100/16891 타일 | 3건 | 6935s
[07:26:01]   15200/16891 타일 | 3건 | 6940s
[07:26:05]   15300/16891 타일 | 3건 | 6944s
[07:26:09]   15400/16891 타일 | 3건 | 6948s
[07:26:13]   15500/16891 타일 | 3건 | 6953s
[07:26:18]   15600/16891 타일 | 3건 | 6957s
[07:26:22]   15700/16891 타일 | 3건 | 6961s
[07:26:26]   15800/16891 타일 | 3건 | 6965s
[07:26:31]   15900/16891 타일 | 3건 | 6970s
[07:26:35]   16000/16891 타일 | 3건 | 6974s
[07:26:39]   16100/16891 타일 | 3건 | 6978s
[07:26:44]   16200/16891 타일 | 3건 | 6983s
