[04:52:14] 캐시 로드: 0개 완료 항목
[04:52:14] ==============================================================
[04:52:14]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[04:52:14]   precision: 5 → 7 | 세분화 임계: 400건
[04:52:14]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260718
[04:52:14] ==============================================================
[04:52:14] 지오해시 타일: 16891개 (precision=5)
[04:52:14] 
[1/3] 아파트 수집 ─────────────────────────────────
[04:52:25]   읍면동 18401개 확인
[04:52:57]   100/18401동 | 2,065건 | 43s
[06:09:46]   22500/50673 타일 | 1,744건 | 4652s
[06:09:50]   22600/50673 타일 | 1,744건 | 4656s
[06:09:55]   22700/50673 타일 | 1,744건 | 4661s
[06:10:00]   22800/50673 타일 | 1,744건 | 4666s
[06:10:05]   22900/50673 타일 | 1,769건 | 4671s
[06:10:10]   23000/50673 타일 | 1,770건 | 4676s
[06:10:15]   23100/50673 타일 | 1,770건 | 4681s
[06:10:20]   23200/50673 타일 | 1,778건 | 4686s
[06:10:24]   23300/50673 타일 | 1,778건 | 4690s
[06:10:29]   23400/50673 타일 | 1,778건 | 4695s
[06:10:33]   23500/50673 타일 | 1,778건 | 4700s
[06:10:38]   23600/50673 타일 | 1,778건 | 4704s
[06:10:43]   23700/50673 타일 | 1,778건 | 4709s
[06:10:47]   23800/50673 타일 | 1,778건 | 4713s
[06:10:52]   23900/50673 타일 | 1,778건 | 4718s
[06:10:57]   24000/50673 타일 | 1,788건 | 4723s
[06:11:01]   24100/50673 타일 | 1,788건 | 4728s
[06:11:06]   24200/50673 타일 | 1,810건 | 4733s
[06:11:12]   24300/50673 타일 | 1,830건 | 4738s
[06:11:16]   24400/50673 타일 | 1,830건 | 4742s
[06:11:20]     🔍 세분화: 빌라투룸/wy67u → 441건 (p5→6)
[06:11:21]   24500/50673 타일 | 1,847건 | 4748s
[06:11:27]   24600/50673 타일 | 1,848건 | 4753s
[06:11:33]   24700/50673 타일 | 1,848건 | 4759s
[06:11:39]   24800/50673 타일 | 1,859건 | 4765s
[06:11:45]   24900/50673 타일 | 1,894건 | 4771s
[06:11:50]   25000/50673 타일 | 1,894건 | 4777s
[06:11:56]   25100/50673 타일 | 1,897건 | 4782s
[06:12:03]   25200/50673 타일 | 1,998건 | 4789s
[06:12:09]   25300/50673 타일 | 2,007건 | 4795s
[06:12:15]   25400/50673 타일 | 2,036건 | 4801s
[06:12:20]   25500/50673 타일 | 2,036건 | 4806s
[06:12:27]   25600/50673 타일 | 2,161건 | 4814s
[06:12:34]   25700/50673 타일 | 2,216건 | 4820s
[06:12:40]   25800/50673 타일 | 2,268건 | 4826s
[06:12:46]   25900/50673 타일 | 2,366건 | 4833s
[06:12:52]   26000/50673 타일 | 2,367건 | 4838s
[06:12:57]   26100/50673 타일 | 2,396건 | 4843s
[06:13:03]   26200/50673 타일 | 2,402건 | 4849s
[06:13:08]   26300/50673 타일 | 2,402건 | 4854s
[06:13:13]   26400/50673 타일 | 2,402건 | 4859s
[06:13:19]   26500/50673 타일 | 2,402건 | 4865s
[06:13:24]   26600/50673 타일 | 2,402건 | 4870s
[06:13:30]   26700/50673 타일 | 2,402건 | 4876s
[06:13:35]   26800/50673 타일 | 2,402건 | 4881s
[06:13:40]   26900/50673 타일 | 2,402건 | 4886s
[06:13:44]   27000/50673 타일 | 2,402건 | 4890s
[06:13:49]   27100/50673 타일 | 2,402건 | 4895s
[06:13:53]   27200/50673 타일 | 2,405건 | 4900s
[06:13:58]   27300/50673 타일 | 2,405건 | 4904s
[06:14:03]   27400/50673 타일 | 2,405건 | 4909s
[06:14:09]   27500/50673 타일 | 2,405건 | 4915s
[06:14:14]   27600/50673 타일 | 2,405건 | 4920s
[06:14:19]   27700/50673 타일 | 2,410건 | 4925s
[06:14:24]   27800/50673 타일 | 2,410건 | 4930s
[06:14:28]   27900/50673 타일 | 2,410건 | 4934s
[06:14:33]   28000/50673 타일 | 2,410건 | 4939s
[06:14:38]   28100/50673 타일 | 2,410건 | 4944s
[06:14:42]   28200/50673 타일 | 2,410건 | 4949s
[06:14:47]   28300/50673 타일 | 2,410건 | 4953s
[06:14:52]   28400/50673 타일 | 2,410건 | 4958s
[06:14:56]   28500/50673 타일 | 2,410건 | 4963s
[06:15:01]   28600/50673 타일 | 2,410건 | 4967s
[06:15:06]   28700/50673 타일 | 2,410건 | 4972s
[06:15:12]   28800/50673 타일 | 2,434건 | 4978s
[06:15:18]   28900/50673 타일 | 2,498건 | 4985s
[06:15:25]   29000/50673 타일 | 2,593건 | 4991s
[06:15:31]   29100/50673 타일 | 2,629건 | 4997s
[06:15:36]   29200/50673 타일 | 2,687건 | 5002s
[06:15:37]     🔍 세분화: 빌라투룸/wydhn → 704건 (p5→6)
[06:15:37]     🔍 세분화: 빌라투룸/wydhq → 577건 (p5→6)
[06:15:48]     🔍 세분화: 빌라투룸/wydm6 → 437건 (p5→6)
[06:15:49]     🔍 세분화: 빌라투룸/wydme → 480건 (p5→6)
[06:15:50]     🔍 세분화: 빌라투룸/wydmg → 473건 (p5→6)
[06:15:51]   29300/50673 타일 | 2,841건 | 5017s
[06:16:00]     🔍 세분화: 빌라투룸/wydq4 → 411건 (p5→6)
[06:16:03]   29400/50673 타일 | 2,976건 | 5029s
[06:16:10]   29500/50673 타일 | 3,112건 | 5036s
[06:16:16]   29600/50673 타일 | 3,157건 | 5042s
[06:16:21]   29700/50673 타일 | 3,194건 | 5047s
[06:16:26]   29800/50673 타일 | 3,207건 | 5052s
[06:16:31]   29900/50673 타일 | 3,209건 | 5058s
[06:16:37]   30000/50673 타일 | 3,209건 | 5063s
[06:16:43]   30100/50673 타일 | 3,209건 | 5069s
[06:16:48]   30200/50673 타일 | 3,209건 | 5075s
[06:16:54]   30300/50673 타일 | 3,209건 | 5080s
[06:17:01]   30400/50673 타일 | 3,209건 | 5087s
[06:17:07]   30500/50673 타일 | 3,209건 | 5093s
[06:17:12]   30600/50673 타일 | 3,209건 | 5099s
[06:17:18]   30700/50673 타일 | 3,213건 | 5104s
[06:17:23]   30800/50673 타일 | 3,213건 | 5110s
[06:17:29]   30900/50673 타일 | 3,214건 | 5115s
[06:17:34]   31000/50673 타일 | 3,214건 | 5120s
[06:17:39]   31100/50673 타일 | 3,214건 | 5125s
[06:17:45]   31200/50673 타일 | 3,214건 | 5131s
[06:17:50]   31300/50673 타일 | 3,214건 | 5136s
[06:17:55]   31400/50673 타일 | 3,214건 | 5142s
[06:18:02]   31500/50673 타일 | 3,221건 | 5148s
[06:18:07]   31600/50673 타일 | 3,221건 | 5154s
[06:18:12]   31700/50673 타일 | 3,221건 | 5159s
[06:18:18]   31800/50673 타일 | 3,221건 | 5164s
[06:18:23]   31900/50673 타일 | 3,221건 | 5169s
[06:18:29]   32000/50673 타일 | 3,221건 | 5175s
[06:18:34]   32100/50673 타일 | 3,221건 | 5180s
[06:18:39]   32200/50673 타일 | 3,221건 | 5185s
[06:18:43]   32300/50673 타일 | 3,221건 | 5189s
[06:18:48]   32400/50673 타일 | 3,221건 | 5194s
[06:18:52]   32500/50673 타일 | 3,221건 | 5199s
[06:18:57]   32600/50673 타일 | 3,238건 | 5203s
[06:19:02]   32700/50673 타일 | 3,238건 | 5208s
[06:19:07]   32800/50673 타일 | 3,248건 | 5213s
[06:19:11]   32900/50673 타일 | 3,248건 | 5217s
[06:19:16]   33000/50673 타일 | 3,248건 | 5222s
[06:19:21]   33100/50673 타일 | 3,248건 | 5227s
[06:19:25]   33200/50673 타일 | 3,248건 | 5231s
[06:19:30]   33300/50673 타일 | 3,248건 | 5236s
[06:19:35]   33400/50673 타일 | 3,248건 | 5241s
[06:19:40]   33500/50673 타일 | 3,248건 | 5246s
[06:19:44]   33600/50673 타일 | 3,248건 | 5250s
[06:19:48]   33700/50673 타일 | 3,248건 | 5255s
[06:19:53]   33800/50673 타일 | 3,248건 | 5260s
[06:19:59]   33900/50673 타일 | 3,248건 | 5265s
[06:20:04]   34000/50673 타일 | 3,248건 | 5270s
[06:20:09]   34100/50673 타일 | 3,248건 | 5275s
[06:20:14]   34200/50673 타일 | 3,248건 | 5280s
[06:20:18]   34300/50673 타일 | 3,248건 | 5284s
[06:20:23]   34400/50673 타일 | 3,248건 | 5289s
[06:20:28]   34500/50673 타일 | 3,273건 | 5294s
[06:20:33]   34600/50673 타일 | 3,273건 | 5299s
[06:20:37]   34700/50673 타일 | 3,273건 | 5303s
[06:20:42]   34800/50673 타일 | 3,275건 | 5308s
[06:20:47]   34900/50673 타일 | 3,278건 | 5313s
[06:20:52]   35000/50673 타일 | 3,278건 | 5318s
[06:20:56]   35100/50673 타일 | 3,278건 | 5322s
[06:21:01]   35200/50673 타일 | 3,278건 | 5327s
[06:21:06]   35300/50673 타일 | 3,278건 | 5332s
[06:21:11]   35400/50673 타일 | 3,278건 | 5337s
[06:21:16]   35500/50673 타일 | 3,278건 | 5342s
[06:21:20]   35600/50673 타일 | 3,278건 | 5346s
[06:21:25]   35700/50673 타일 | 3,278건 | 5351s
[06:21:30]   35800/50673 타일 | 3,278건 | 5356s
[06:21:35]   35900/50673 타일 | 3,278건 | 5361s
[06:21:39]   36000/50673 타일 | 3,278건 | 5365s
[06:21:44]   36100/50673 타일 | 3,278건 | 5370s
[06:21:50]   36200/50673 타일 | 3,278건 | 5376s
[06:21:54]   36300/50673 타일 | 3,278건 | 5380s
[06:21:59]   36400/50673 타일 | 3,278건 | 5385s
[06:22:04]   36500/50673 타일 | 3,278건 | 5390s
[06:22:09]   36600/50673 타일 | 3,278건 | 5395s
[06:22:13]   36700/50673 타일 | 3,278건 | 5399s
[06:22:18]   36800/50673 타일 | 3,278건 | 5404s
[06:22:22]   36900/50673 타일 | 3,278건 | 5409s
[06:22:28]   37000/50673 타일 | 3,278건 | 5414s
[06:22:33]   37100/50673 타일 | 3,278건 | 5419s
[06:22:37]   37200/50673 타일 | 3,278건 | 5423s
[06:22:42]   37300/50673 타일 | 3,278건 | 5429s
[06:22:47]   37400/50673 타일 | 3,278건 | 5433s
[06:22:52]   37500/50673 타일 | 3,278건 | 5438s
[06:22:56]   37600/50673 타일 | 3,278건 | 5442s
[06:23:01]   37700/50673 타일 | 3,278건 | 5447s
[06:23:06]   37800/50673 타일 | 3,278건 | 5452s
[06:23:10]   37900/50673 타일 | 3,278건 | 5457s
[06:23:15]   38000/50673 타일 | 3,278건 | 5461s
[06:23:19]   38100/50673 타일 | 3,278건 | 5466s
[06:23:24]   38200/50673 타일 | 3,278건 | 5471s
[06:23:29]   38300/50673 타일 | 3,278건 | 5476s
[06:23:34]   38400/50673 타일 | 3,278건 | 5480s
[06:23:39]   38500/50673 타일 | 3,278건 | 5485s
[06:23:43]   38600/50673 타일 | 3,278건 | 5489s
[06:23:48]   38700/50673 타일 | 3,278건 | 5494s
[06:23:53]   38800/50673 타일 | 3,278건 | 5499s
[06:23:57]   38900/50673 타일 | 3,278건 | 5504s
[06:24:02]   39000/50673 타일 | 3,278건 | 5509s
[06:24:07]   39100/50673 타일 | 3,278건 | 5513s
[06:24:11]   39200/50673 타일 | 3,278건 | 5518s
[06:24:16]   39300/50673 타일 | 3,278건 | 5522s
[06:24:21]   39400/50673 타일 | 3,278건 | 5527s
[06:24:26]   39500/50673 타일 | 3,278건 | 5532s
[06:24:31]   39600/50673 타일 | 3,278건 | 5537s
[06:24:36]   39700/50673 타일 | 3,278건 | 5542s
[06:24:42]   39800/50673 타일 | 3,292건 | 5548s
[06:24:48]   39900/50673 타일 | 3,292건 | 5554s
[06:24:53]   40000/50673 타일 | 3,299건 | 5559s
[06:24:59]   40100/50673 타일 | 3,302건 | 5565s
[06:25:04]   40200/50673 타일 | 3,302건 | 5570s
[06:25:11]   40300/50673 타일 | 3,302건 | 5577s
[06:25:16]   40400/50673 타일 | 3,302건 | 5582s
[06:25:21]   40500/50673 타일 | 3,302건 | 5587s
[06:25:27]   40600/50673 타일 | 3,302건 | 5593s
[06:25:32]   40700/50673 타일 | 3,302건 | 5599s
[06:25:38]   40800/50673 타일 | 3,316건 | 5604s
[06:25:42]   40900/50673 타일 | 3,316건 | 5608s
[06:25:48]   41000/50673 타일 | 3,316건 | 5614s
[06:25:53]   41100/50673 타일 | 3,360건 | 5619s
[06:25:58]   41200/50673 타일 | 3,399건 | 5624s
[06:26:03]   41300/50673 타일 | 3,399건 | 5629s
[06:26:08]   41400/50673 타일 | 3,403건 | 5634s
[06:26:12]   41500/50673 타일 | 3,403건 | 5638s
[06:26:17]   41600/50673 타일 | 3,403건 | 5643s
[06:26:22]   41700/50673 타일 | 3,407건 | 5648s
[06:26:26]   41800/50673 타일 | 3,417건 | 5653s
[06:26:31]   41900/50673 타일 | 3,417건 | 5657s
[06:26:36]   42000/50673 타일 | 3,417건 | 5662s
[06:26:41]   42100/50673 타일 | 3,433건 | 5667s
[06:26:46]   42200/50673 타일 | 3,437건 | 5672s
[06:26:51]   42300/50673 타일 | 3,446건 | 5677s
[06:26:56]   42400/50673 타일 | 3,447건 | 5682s
[06:27:02]   42500/50673 타일 | 3,532건 | 5688s
[06:27:07]   42600/50673 타일 | 3,534건 | 5693s
[06:27:12]   42700/50673 타일 | 3,568건 | 5698s
[06:27:17]   42800/50673 타일 | 3,594건 | 5703s
[06:27:22]   42900/50673 타일 | 3,594건 | 5708s
[06:27:27]   43000/50673 타일 | 3,594건 | 5713s
[06:27:33]   43100/50673 타일 | 3,594건 | 5719s
[06:27:38]   43200/50673 타일 | 3,594건 | 5724s
[06:27:42]   43300/50673 타일 | 3,594건 | 5728s
[06:27:47]   43400/50673 타일 | 3,594건 | 5733s
[06:27:52]   43500/50673 타일 | 3,594건 | 5738s
[06:27:56]   43600/50673 타일 | 3,594건 | 5742s
[06:28:01]   43700/50673 타일 | 3,594건 | 5747s
[06:28:07]   43800/50673 타일 | 3,594건 | 5753s
[06:28:12]   43900/50673 타일 | 3,594건 | 5758s
[06:28:16]   44000/50673 타일 | 3,594건 | 5763s
[06:28:21]   44100/50673 타일 | 3,594건 | 5767s
[06:28:26]   44200/50673 타일 | 3,594건 | 5772s
[06:28:30]   44300/50673 타일 | 3,594건 | 5777s
[06:28:35]   44400/50673 타일 | 3,594건 | 5781s
[06:28:40]   44500/50673 타일 | 3,594건 | 5787s
[06:28:46]   44600/50673 타일 | 3,606건 | 5792s
[06:28:50]   44700/50673 타일 | 3,606건 | 5796s
[06:28:55]   44800/50673 타일 | 3,606건 | 5801s
[06:29:00]   44900/50673 타일 | 3,606건 | 5806s
[06:29:05]   45000/50673 타일 | 3,606건 | 5811s
[06:29:10]   45100/50673 타일 | 3,606건 | 5816s
[06:29:15]   45200/50673 타일 | 3,606건 | 5821s
[06:29:19]   45300/50673 타일 | 3,606건 | 5825s
[06:29:24]   45400/50673 타일 | 3,606건 | 5830s
[06:29:29]   45500/50673 타일 | 3,606건 | 5835s
[06:29:33]   45600/50673 타일 | 3,606건 | 5839s
[06:29:39]   45700/50673 타일 | 3,644건 | 5845s
[06:29:44]   45800/50673 타일 | 3,682건 | 5850s
[06:29:51]   45900/50673 타일 | 3,746건 | 5857s
[06:29:56]   46000/50673 타일 | 3,746건 | 5862s
[06:30:03]     🔍 세분화: 오피스텔/wydh5 → 443건 (p5→6)
[06:30:03]   46100/50673 타일 | 3,761건 | 5869s
[06:30:08]     🔍 세분화: 오피스텔/wydjr → 462건 (p5→6)
[06:30:14]     🔍 세분화: 오피스텔/wydm6 → 654건 (p5→6)
[06:30:18]   46200/50673 타일 | 3,892건 | 5884s
[06:30:27]   46300/50673 타일 | 3,951건 | 5893s
[06:30:34]   46400/50673 타일 | 3,971건 | 5900s
[06:30:40]   46500/50673 타일 | 3,974건 | 5906s
[06:30:45]   46600/50673 타일 | 3,978건 | 5911s
[06:30:51]   46700/50673 타일 | 3,978건 | 5917s
[06:30:56]   46800/50673 타일 | 3,978건 | 5922s
[06:31:02]   46900/50673 타일 | 3,978건 | 5928s
[06:31:08]   47000/50673 타일 | 3,978건 | 5934s
[06:31:14]   47100/50673 타일 | 3,978건 | 5940s
[06:31:19]   47200/50673 타일 | 3,982건 | 5945s
[06:31:24]   47300/50673 타일 | 3,982건 | 5951s
[06:31:30]   47400/50673 타일 | 3,982건 | 5956s
[06:31:35]   47500/50673 타일 | 3,982건 | 5961s
[06:31:39]   47600/50673 타일 | 3,992건 | 5966s
[06:31:44]   47700/50673 타일 | 3,992건 | 5970s
[06:31:49]   47800/50673 타일 | 3,992건 | 5975s
[06:31:53]   47900/50673 타일 | 3,992건 | 5979s
[06:31:58]   48000/50673 타일 | 3,992건 | 5984s
[06:32:03]   48100/50673 타일 | 3,992건 | 5990s
[06:32:09]   48200/50673 타일 | 3,992건 | 5995s
[06:32:15]   48300/50673 타일 | 3,992건 | 6001s
[06:32:19]   48400/50673 타일 | 4,008건 | 6006s
[06:32:24]   48500/50673 타일 | 4,008건 | 6010s
[06:32:29]   48600/50673 타일 | 4,008건 | 6015s
[06:32:35]   48700/50673 타일 | 4,008건 | 6021s
[06:32:40]   48800/50673 타일 | 4,008건 | 6026s
[06:32:45]   48900/50673 타일 | 4,008건 | 6032s
[06:32:51]   49000/50673 타일 | 4,008건 | 6038s
[06:32:56]   49100/50673 타일 | 4,008건 | 6043s
[06:33:02]   49200/50673 타일 | 4,008건 | 6048s
[06:33:08]   49300/50673 타일 | 4,008건 | 6054s
[06:33:13]   49400/50673 타일 | 4,008건 | 6059s
[06:33:18]   49500/50673 타일 | 4,008건 | 6065s
[06:33:24]   49600/50673 타일 | 4,008건 | 6070s
[06:33:29]   49700/50673 타일 | 4,008건 | 6075s
[06:33:34]   49800/50673 타일 | 4,008건 | 6080s
[06:33:39]   49900/50673 타일 | 4,008건 | 6085s
[06:33:43]   50000/50673 타일 | 4,008건 | 6090s
[06:33:48]   50100/50673 타일 | 4,008건 | 6094s
[06:33:53]   50200/50673 타일 | 4,008건 | 6099s
[06:33:57]   50300/50673 타일 | 4,008건 | 6104s
[06:34:02]   50400/50673 타일 | 4,008건 | 6108s
[06:34:07]   50500/50673 타일 | 4,008건 | 6113s
[06:34:12]   50600/50673 타일 | 4,008건 | 6118s
[06:34:15]   50673/50673 타일 | 4,008건 | 6121s
[06:34:15] 💾 저장: 직방_원룸빌라오피스텔_20260718_045214.csv (4,008건)
[06:34:15] 
[3/3] 상가·사무실 수집 (적응형) ───────────────────
[06:34:20]   100/16891 타일 | 0건 | 6127s
[06:34:26]   200/16891 타일 | 0건 | 6132s
[06:34:31]   300/16891 타일 | 0건 | 6137s
[06:34:35]   400/16891 타일 | 0건 | 6142s
[06:34:40]   500/16891 타일 | 0건 | 6146s
[06:34:45]   600/16891 타일 | 0건 | 6151s
[06:34:50]   700/16891 타일 | 0건 | 6156s
[06:34:55]   800/16891 타일 | 2건 | 6161s
[06:35:00]   900/16891 타일 | 3건 | 6166s
[06:35:05]   1000/16891 타일 | 3건 | 6171s
[06:35:10]   1100/16891 타일 | 3건 | 6176s
[06:35:15]   1200/16891 타일 | 3건 | 6182s
[06:35:20]   1300/16891 타일 | 3건 | 6186s
[06:35:25]   1400/16891 타일 | 3건 | 6191s
[06:35:31]   1500/16891 타일 | 3건 | 6197s
[06:35:36]   1600/16891 타일 | 3건 | 6203s
[06:35:42]   1700/16891 타일 | 3건 | 6208s
[06:35:48]   1800/16891 타일 | 3건 | 6214s
[06:35:54]   1900/16891 타일 | 3건 | 6220s
[06:35:59]   2000/16891 타일 | 3건 | 6225s
[06:36:05]   2100/16891 타일 | 3건 | 6231s
[06:36:11]   2200/16891 타일 | 3건 | 6237s
[06:36:16]   2300/16891 타일 | 3건 | 6242s
[06:36:22]   2400/16891 타일 | 3건 | 6248s
[06:36:28]   2500/16891 타일 | 3건 | 6254s
[06:36:34]   2600/16891 타일 | 3건 | 6260s
[06:36:40]   2700/16891 타일 | 3건 | 6266s
[06:36:46]   2800/16891 타일 | 3건 | 6272s
[06:36:51]   2900/16891 타일 | 3건 | 6277s
[06:36:57]   3000/16891 타일 | 3건 | 6283s
[06:37:03]   3100/16891 타일 | 3건 | 6289s
[06:37:09]   3200/16891 타일 | 3건 | 6295s
[06:37:14]   3300/16891 타일 | 3건 | 6300s
[06:37:20]   3400/16891 타일 | 3건 | 6306s
[06:37:26]   3500/16891 타일 | 3건 | 6312s
[06:37:31]   3600/16891 타일 | 3건 | 6317s
[06:37:36]   3700/16891 타일 | 3건 | 6322s
[06:37:41]   3800/16891 타일 | 3건 | 6327s
[06:37:46]   3900/16891 타일 | 3건 | 6332s
[06:37:51]   4000/16891 타일 | 3건 | 6337s
[06:37:56]   4100/16891 타일 | 3건 | 6342s
[06:38:01]   4200/16891 타일 | 3건 | 6347s
[06:38:05]   4300/16891 타일 | 3건 | 6352s
[06:38:10]   4400/16891 타일 | 3건 | 6357s
[06:38:15]   4500/16891 타일 | 3건 | 6361s
[06:38:20]   4600/16891 타일 | 3건 | 6366s
[06:38:25]   4700/16891 타일 | 3건 | 6371s
[06:38:30]   4800/16891 타일 | 3건 | 6376s
[06:38:35]   4900/16891 타일 | 3건 | 6381s
[06:38:40]   5000/16891 타일 | 3건 | 6386s
[06:38:43]   5100/16891 타일 | 3건 | 6390s
[06:38:47]   5200/16891 타일 | 3건 | 6393s
[06:38:51]   5300/16891 타일 | 3건 | 6397s
[06:38:54]   5400/16891 타일 | 3건 | 6401s
[06:38:58]   5500/16891 타일 | 3건 | 6404s
[06:39:01]   5600/16891 타일 | 3건 | 6408s
[06:39:05]   5700/16891 타일 | 3건 | 6411s
[06:39:09]   5800/16891 타일 | 3건 | 6415s
[06:39:12]   5900/16891 타일 | 3건 | 6419s
[06:39:16]   6000/16891 타일 | 3건 | 6422s
[06:39:20]   6100/16891 타일 | 3건 | 6426s
[06:39:23]   6200/16891 타일 | 3건 | 6430s
[06:39:27]   6300/16891 타일 | 3건 | 6433s
[06:39:31]   6400/16891 타일 | 3건 | 6437s
[06:39:34]   6500/16891 타일 | 3건 | 6441s
[06:39:38]   6600/16891 타일 | 3건 | 6444s
[06:39:42]   6700/16891 타일 | 3건 | 6448s
[06:39:45]   6800/16891 타일 | 3건 | 6451s
[06:39:49]   6900/16891 타일 | 3건 | 6455s
[06:39:53]   7000/16891 타일 | 3건 | 6459s
[06:39:56]   7100/16891 타일 | 3건 | 6463s
[06:40:00]   7200/16891 타일 | 3건 | 6466s
[06:40:04]   7300/16891 타일 | 3건 | 6470s
[06:40:07]   7400/16891 타일 | 3건 | 6473s
[06:40:11]   7500/16891 타일 | 3건 | 6477s
[06:40:14]   7600/16891 타일 | 3건 | 6480s
[06:40:18]   7700/16891 타일 | 3건 | 6484s
[06:40:22]   7800/16891 타일 | 3건 | 6488s
[06:40:25]   7900/16891 타일 | 3건 | 6491s
[06:40:30]   8000/16891 타일 | 3건 | 6496s
[06:40:35]   8100/16891 타일 | 3건 | 6501s
[06:40:40]   8200/16891 타일 | 3건 | 6506s
[06:40:45]   8300/16891 타일 | 3건 | 6511s
[06:40:50]   8400/16891 타일 | 3건 | 6516s
[06:40:55]   8500/16891 타일 | 3건 | 6521s
[06:41:00]   8600/16891 타일 | 3건 | 6526s
[06:41:05]   8700/16891 타일 | 3건 | 6531s
[06:41:10]   8800/16891 타일 | 3건 | 6536s
[06:41:15]   8900/16891 타일 | 3건 | 6541s
[06:41:20]   9000/16891 타일 | 3건 | 6546s
[06:41:25]   9100/16891 타일 | 3건 | 6551s
[06:41:30]   9200/16891 타일 | 3건 | 6556s
[06:41:35]   9300/16891 타일 | 3건 | 6561s
[06:41:40]   9400/16891 타일 | 3건 | 6566s
[06:41:45]   9500/16891 타일 | 3건 | 6571s
[06:41:50]   9600/16891 타일 | 3건 | 6576s
[06:41:55]   9700/16891 타일 | 3건 | 6581s
[06:42:00]   9800/16891 타일 | 3건 | 6586s
[06:42:05]   9900/16891 타일 | 3건 | 6591s
[06:42:10]   10000/16891 타일 | 3건 | 6596s
[06:42:15]   10100/16891 타일 | 3건 | 6601s
[06:42:20]   10200/16891 타일 | 3건 | 6606s
[06:42:25]   10300/16891 타일 | 3건 | 6611s
[06:42:30]   10400/16891 타일 | 3건 | 6616s
[06:42:33]   10500/16891 타일 | 3건 | 6620s
[06:42:37]   10600/16891 타일 | 3건 | 6623s
[06:42:40]   10700/16891 타일 | 3건 | 6627s
[06:42:44]   10800/16891 타일 | 3건 | 6630s
[06:42:48]   10900/16891 타일 | 3건 | 6634s
[06:42:51]   11000/16891 타일 | 3건 | 6637s
[06:42:55]   11100/16891 타일 | 3건 | 6641s
[06:42:58]   11200/16891 타일 | 3건 | 6645s
[06:43:02]   11300/16891 타일 | 3건 | 6648s
[06:43:05]   11400/16891 타일 | 3건 | 6652s
[06:43:09]   11500/16891 타일 | 3건 | 6655s
[06:43:13]   11600/16891 타일 | 3건 | 6659s
[06:43:17]   11700/16891 타일 | 3건 | 6663s
[06:43:20]   11800/16891 타일 | 3건 | 6666s
[06:43:24]   11900/16891 타일 | 3건 | 6670s
[06:43:27]   12000/16891 타일 | 3건 | 6674s
[06:43:32]   12100/16891 타일 | 3건 | 6679s
[06:43:38]   12200/16891 타일 | 3건 | 6684s
[06:43:42]   12300/16891 타일 | 3건 | 6689s
[06:43:48]   12400/16891 타일 | 3건 | 6694s
[06:43:53]   12500/16891 타일 | 3건 | 6699s
[06:43:58]   12600/16891 타일 | 3건 | 6704s
[06:44:03]   12700/16891 타일 | 3건 | 6709s
[06:44:08]   12800/16891 타일 | 3건 | 6714s
[06:44:13]   12900/16891 타일 | 3건 | 6719s
[06:44:18]   13000/16891 타일 | 3건 | 6724s
[06:44:23]   13100/16891 타일 | 3건 | 6729s
[06:44:28]   13200/16891 타일 | 3건 | 6734s
[06:44:32]   13300/16891 타일 | 3건 | 6738s
[06:44:35]   13400/16891 타일 | 3건 | 6741s
[06:44:39]   13500/16891 타일 | 3건 | 6745s
[06:44:42]   13600/16891 타일 | 3건 | 6749s
[06:44:46]   13700/16891 타일 | 3건 | 6752s
[06:44:50]   13800/16891 타일 | 3건 | 6756s
[06:44:53]   13900/16891 타일 | 3건 | 6759s
[06:44:57]   14000/16891 타일 | 3건 | 6763s
[06:45:00]   14100/16891 타일 | 3건 | 6767s
[06:45:04]   14200/16891 타일 | 3건 | 6770s
[06:45:08]   14300/16891 타일 | 3건 | 6774s
[06:45:11]   14400/16891 타일 | 3건 | 6777s
[06:45:15]   14500/16891 타일 | 3건 | 6781s
[06:45:18]   14600/16891 타일 | 3건 | 6785s
[06:45:22]   14700/16891 타일 | 3건 | 6788s
[06:45:26]   14800/16891 타일 | 3건 | 6792s
[06:45:30]   14900/16891 타일 | 3건 | 6797s
[06:45:36]   15000/16891 타일 | 3건 | 6802s
[06:45:41]   15100/16891 타일 | 3건 | 6807s
[06:45:46]   15200/16891 타일 | 3건 | 6812s
[06:45:51]   15300/16891 타일 | 3건 | 6817s
[06:45:56]   15400/16891 타일 | 3건 | 6822s
[06:46:01]   15500/16891 타일 | 3건 | 6827s
[06:46:06]   15600/16891 타일 | 3건 | 6832s
[06:46:11]   15700/16891 타일 | 3건 | 6837s
[06:46:16]   15800/16891 타일 | 3건 | 6842s
[06:46:21]   15900/16891 타일 | 3건 | 6847s
[06:46:26]   16000/16891 타일 | 3건 | 6852s
[06:46:30]   16100/16891 타일 | 3건 | 6856s
[06:46:34]   16200/16891 타일 | 3건 | 6860s
[06:46:37]   16300/16891 타일 | 3건 | 6863s
[06:46:41]   16400/16891 타일 | 3건 | 6867s
[06:46:44]   16500/16891 타일 | 3건 | 6870s
[06:46:48]   16600/16891 타일 | 3건 | 6874s
[06:46:52]   16700/16891 타일 | 3건 | 6878s
[06:46:55]   16800/16891 타일 | 3건 | 6881s
[06:46:58]   16891/16891 타일 | 3건 | 6885s
